time,color,angle
252429,13,-40
252470,12,-40
252511,22,-40
252551,37,-40
252591,53,40
252632,64,40
252672,70,40
252712,71,40
252753,70,40
252794,66,40
252838,47,40
252879,24,-40
252919,14,-40
252959,5,-40
252999,5,-40
253039,7,-40
253080,19,-40
253120,33,-40
253161,48,40
253201,60,40
253241,67,40
253282,67,40
253326,60,40
253368,47,40
253409,31,-40
253450,15,-40
253491,8,-40
253531,6,-40
253571,9,-40
253612,23,-40
253653,51,40
253693,62,40
253738,65,40
253778,68,40
253819,66,40
253860,60,40
253900,49,40
253941,37,-40
253983,21,-40
254028,11,-40
254069,10,-40
254109,18,-40
254149,47,40
254193,51,40
254238,57,40
254278,58,40
254318,47,40
254363,33,-40
254407,23,-40
254448,16,-40
254489,13,-40
254529,16,-40
254569,34,-40
254613,54,40
254653,61,40
254693,67,40
254738,67,40
254778,65,40
254818,55,40
254858,42,40
254899,26,-40
254939,15,-40
254979,7,-40
255019,6,-40
255060,8,-40
255100,23,-40
255141,43,40
255181,52,40
255221,61,40
255262,63,40
255307,49,40
255348,23,-40
255392,13,-40
255432,6,-40
255473,5,-40
255517,6,-40
255562,17,-40
255605,39,-40
255651,61,40
255691,74,40
255738,77,40
255779,76,40
255819,77,40
255859,76,40
255901,68,40
255941,54,40
255984,32,-40
256026,16,-40
256068,6,-40
256109,5,-40
256155,8,-40
256198,19,-40
256238,29,-40
256279,50,40
256319,68,40
256364,72,40
256408,74,40
256448,71,40
256490,62,40
256531,48,40
