time,color,angle
229948,35,-10
229989,34,-10
230029,35,-10
230070,39,-10
230111,48,10
230155,56,10
230196,57,10
230237,55,10
230277,51,10
230317,47,10
230358,43,10
230399,36,-10
230441,31,-10
230481,29,-10
230523,35,-10
230567,42,10
230607,44,10
230648,46,10
230688,39,-10
230729,31,-10
230769,32,-10
230810,34,-10
230850,40,0
230890,43,10
230930,46,10
230976,43,10
231016,39,-10
231057,34,-10
231097,31,-10
231137,38,-10
231177,43,10
231224,42,10
231264,48,10
242599,43,10
242640,38,-10
242680,35,-10
242720,35,-10
242760,39,-10
242804,40,0
242846,44,10
242887,48,10
242927,46,10
242967,45,10
243007,41,10
243047,40,0
243095,37,-10
243136,35,-10
243176,37,-10
243217,39,-10
243261,52,10
243301,51,10
243341,53,10
243386,51,10
243427,48,10
243467,45,10
243507,41,10
243547,37,-10
243587,32,-10
243627,30,-10
243667,31,-10
243708,36,-10
243750,39,-10
243794,42,10
243836,46,10
243877,48,10
243917,44,10
243957,38,-10
243997,36,-10
244038,33,-10
244079,36,-10
244119,42,10
244159,44,10
244200,47,10
244241,47,10
244285,39,-10
244327,33,-10
244367,32,-10
244407,35,-10
244447,41,10
244487,43,10
244527,49,10
244567,49,10
244607,46,10
244648,39,-10
244689,31,-10
244729,30,-10
244770,35,-10
244814,39,-10
244856,43,10
244896,44,10
244937,47,10
244977,44,10
245019,36,-10
245060,30,-10
245101,29,-10
245146,32,-10
245189,34,-10
245231,40,0
245271,46,10
245311,51,10
