time,color,angle
53586,48,30
53627,28,-30
53667,17,-30
53707,11,-30
53755,11,-30
53795,21,-30
53836,41,30
53876,57,30
53916,64,30
53956,69,30
53997,58,30
54038,38,-30
54079,22,-30
54122,16,-30
54164,14,-30
54205,35,-30
54246,62,30
54287,72,30
54328,75,30
54368,73,30
54412,64,30
54454,48,30
54495,39,-30
54536,29,-30
54578,21,-30
54618,18,-30
54658,30,-30
54698,41,30
54738,54,30
54779,65,30
54819,63,30
54859,53,30
54899,37,-30
54944,24,-30
54984,17,-30
55026,17,-30
55067,31,-30
55108,47,30
55153,63,30
55198,73,30
55241,73,30
55284,67,30
55324,48,30
55365,34,-30
55407,16,-30
55447,8,-30
55488,7,-30
55528,12,-30
55568,26,-30
55608,48,30
55652,67,30
55695,74,30
55735,75,30
55783,63,30
55823,37,-30
55865,21,-30
55906,15,-30
55947,11,-30
55988,28,-30
56028,48,30
56072,70,30
56114,75,30
56154,72,30
56194,56,30
56236,36,-30
56277,22,-30
56317,14,-30
56358,13,-30
56400,21,-30
56443,37,-30
56484,58,30
56524,68,30
56565,75,30
56615,72,30
56657,59,30
56698,43,30
56743,28,-30
56784,14,-30
56825,9,-30
56873,10,-30
56915,24,-30
56957,40,0
56998,55,30
57038,62,30
57079,61,30
57119,51,30
57163,30,-30
57204,19,-30
57244,12,-30
57284,12,-30
57327,27,-30
57368,44,30
57413,51,30
57454,59,30
57494,54,30
57535,44,30
57576,28,-30
57617,18,-30
57657,11,-30
57698,11,-30
