time,color,angle
95199,69,50
95240,70,50
95286,60,50
95326,33,-50
95366,12,-50
95406,5,-50
95447,5,-50
95488,5,-50
95528,15,-50
95569,43,50
95609,64,50
95649,73,50
95689,74,50
95730,72,50
95774,66,50
95815,33,-50
95856,11,-50
95896,5,-50
95938,5,-50
95978,5,-50
96018,10,-50
96059,37,-50
96104,63,50
96145,72,50
96185,72,50
96226,72,50
96269,72,50
96314,73,50
96356,65,50
96397,31,-50
96438,14,-50
96479,5,-50
96519,5,-50
96559,5,-50
96599,12,-50
96639,41,50
96680,57,50
96725,72,50
96766,71,50
96807,71,50
96848,63,50
96889,42,50
96929,23,-50
96969,14,-50
97010,8,-50
97055,4,-50
97095,6,-50
97136,11,-50
97177,30,-50
97218,52,50
97260,63,50
97300,70,50
97344,70,50
97385,68,50
97425,66,50
97466,56,50
97506,34,-50
97546,18,-50
97586,8,-50
97626,6,-50
97666,9,-50
97707,29,-50
97747,45,50
97788,60,50
97829,66,50
97870,70,50
97915,65,50
97956,49,50
97997,27,-50
98037,11,-50
98077,5,-50
98118,5,-50
98159,5,-50
98200,10,-50
98246,41,50
98287,63,50
98329,71,50
98373,74,50
98414,73,50
98455,67,50
98497,30,-50
98538,8,-50
98582,5,-50
98625,5,-50
98665,8,-50
98706,26,-50
98749,48,50
98789,66,50
98829,71,50
98869,71,50
98915,70,50
98956,66,50
98996,45,50
99036,23,-50
99077,12,-50
99117,5,-50
99158,4,-50
99199,5,-50
99240,6,-50
99285,23,-50
