time,color,angle
107600,8,-40
107640,20,-40
107680,48,40
107721,61,40
107761,68,40
107801,70,40
107842,64,40
107888,51,40
107929,29,-40
107970,19,-40
108010,10,-40
108050,8,-40
108091,12,-40
108131,26,-40
108172,45,40
108212,59,40
108253,69,40
108297,70,40
108339,63,40
108380,52,40
108421,29,-40
108462,19,-40
108502,9,-40
108542,7,-40
108582,12,-40
108623,28,-40
108663,43,40
108703,54,40
108743,61,40
108783,64,40
108828,56,40
108868,47,40
108909,31,-40
108950,20,-40
108991,11,-40
109031,9,-40
109071,16,-40
109111,36,-40
109151,52,40
109191,63,40
109231,70,40
109272,72,40
109315,69,40
109359,56,40
109399,40,0
109445,24,-40
109488,10,-40
109529,10,-40
109569,18,-40
109610,53,40
109650,69,40
109690,76,40
109730,76,40
109771,66,40
109812,34,-40
109852,14,-40
109893,7,-40
109933,6,-40
109973,15,-40
110014,44,40
110058,67,40
110099,79,40
110139,79,40
110179,78,40
110219,51,40
110262,19,-40
110307,9,-40
110348,6,-40
110389,6,-40
110430,10,-40
110470,24,-40
110511,46,40
110551,57,40
110591,63,40
110633,65,40
110673,58,40
110716,44,40
110758,25,-40
110798,15,-40
110841,8,-40
110881,5,-40
110922,11,-40
110962,17,-40
111002,43,40
111043,64,40
111087,78,40
111128,79,40
111168,77,40
111209,67,40
111252,40,0
111296,13,-40
111339,7,-40
111380,6,-40
111421,6,-40
111463,20,-40
111506,36,-40
111548,48,40
111589,59,40
111630,66,40
111670,66,40
