time,color,angle
257734,45,10
257776,48,10
257817,46,10
257858,41,10
257899,40,0
257940,34,-10
257980,32,-10
258021,32,-10
258065,37,-10
258110,40,0
258152,47,10
258195,48,10
258236,45,10
258277,42,10
258317,37,-10
258358,32,-10
258399,31,-10
258439,32,-10
258479,39,-10
258519,43,10
258567,46,10
258607,45,10
270130,42,10
270170,38,-10
270210,36,-10
270257,32,-10
270297,31,-10
270339,35,-10
270379,37,-10
270426,40,0
270467,42,10
270507,45,10
270548,45,10
270589,44,10
270636,40,0
270677,38,-10
270717,36,-10
270759,37,-10
270800,43,10
270844,46,10
270886,49,10
270927,45,10
270967,43,10
271007,43,10
271048,41,10
271088,33,-10
271129,37,-10
271170,34,-10
271215,32,-10
271256,28,-10
271299,30,-10
271340,35,-10
271380,40,0
271420,44,10
271460,46,10
271500,45,10
271541,42,10
271584,36,-10
271626,32,-10
271666,30,-10
271707,34,-10
271749,40,0
271793,42,10
271836,43,10
271877,43,10
271917,40,0
271958,35,-10
271999,31,-10
272039,31,-10
272079,38,-10
272119,43,10
272159,51,10
272200,54,10
272241,52,10
272285,45,10
272327,40,0
272369,36,-10
272410,40,0
272454,43,10
272496,40,0
272537,33,-10
272581,24,-10
272625,24,-10
272666,29,-10
272707,36,-10
272748,43,10
272788,50,10
272829,52,10
272870,48,10
272910,42,10
272950,33,-10
272990,32,-10
273031,26,-10
273075,33,-10
273116,37,-10
273157,44,10
273197,51,10
273238,54,10
273278,50,10
273318,43,10
