time,color,angle
282229,58,20
282269,39,-20
282310,29,-20
282351,23,-20
282391,27,-20
282434,39,-20
282476,53,20
282516,61,20
282557,68,20
282597,64,20
282637,58,20
282677,52,20
282717,43,20
282757,36,-20
282797,22,-20
282840,17,-20
282880,16,-20
282922,21,-20
282962,28,-20
283005,37,-20
283046,51,20
283086,60,20
283129,67,20
283175,63,20
283216,52,20
283256,37,-20
283296,29,-20
283337,22,-20
283377,22,-20
283417,43,20
283458,57,20
283499,65,20
283539,60,20
283579,40,0
283619,29,-20
283659,22,-20
283700,24,-20
283740,40,0
283780,54,20
283821,61,20
283868,58,20
283910,42,20
283951,31,-20
283993,22,-20
284036,13,-20
284076,15,-20
284117,31,-20
284158,45,20
284199,52,20
284239,62,20
284280,55,20
284321,35,-20
284366,22,-20
284406,18,-20
284447,23,-20
284488,39,-20
284528,49,20
284569,63,20
284613,67,20
284656,63,20
284697,55,20
284737,47,20
284777,34,-20
284819,23,-20
284860,16,-20
284900,20,-20
284940,32,-20
284981,40,0
285026,52,20
285066,56,20
285107,55,20
285147,44,20
285188,29,-20
285229,21,-20
285270,18,-20
285311,20,-20
285355,34,-20
285396,45,20
285437,53,20
285477,58,20
285519,54,20
285562,43,20
285606,34,-20
285646,26,-20
285686,19,-20
285726,22,-20
285772,35,-20
285815,45,20
285856,52,20
285897,49,20
285941,48,20
285981,38,-20
286025,28,-20
286066,25,-20
286107,30,-20
286147,45,20
286191,55,20
286234,58,20
286275,57,20
286321,44,20
