time,color,angle
289330,9,-30
289373,12,-30
289424,26,-30
289465,40,0
289505,51,30
289546,58,30
289587,58,30
289628,49,30
289668,33,-30
289708,22,-30
289748,16,-30
289792,14,-30
289834,30,-30
289875,44,30
289916,51,30
289956,58,30
289997,58,30
290037,46,30
290077,34,-30
290118,26,-30
290158,20,-30
290199,19,-30
290239,29,-30
290282,35,-30
290324,51,30
290365,51,30
290405,58,30
290447,58,30
290488,53,30
290528,45,30
290572,38,-30
290614,27,-30
290655,20,-30
290699,19,-30
290739,32,-30
290779,40,0
290819,49,30
290859,54,30
290899,55,30
290939,49,30
290983,42,30
291025,35,-30
291068,29,-30
291113,21,-30
291154,21,-30
291195,27,-30
291236,41,30
291278,48,30
291319,51,30
291362,53,30
291404,44,30
291445,35,-30
291485,26,-30
291525,21,-30
291565,18,-30
291606,27,-30
291646,37,-30
291687,47,30
291734,56,30
291775,61,30
291816,60,30
291857,56,30
291904,50,30
291944,42,30
291985,33,-30
292025,20,-30
292071,15,-30
292114,12,-30
292155,20,-30
292195,29,-30
292236,41,30
292277,55,30
292317,60,30
292357,62,30
292397,52,30
292437,36,-30
292477,26,-30
292518,18,-30
292562,17,-30
292604,29,-30
292644,44,30
292687,54,30
292729,60,30
292773,57,30
292814,46,30
292854,38,-30
292894,28,-30
292934,22,-30
292974,21,-30
293014,23,-30
293055,39,-30
293098,51,30
293142,55,30
293185,64,30
293225,62,30
293266,58,30
293306,42,30
293346,32,-30
293386,26,-30
293429,21,-30
