time,color,angle
310525,17,-50
310565,6,-50
310616,5,-50
310656,11,-50
310700,47,50
310741,69,50
310785,72,50
310826,72,50
310867,71,50
310908,72,50
310949,66,50
310990,46,50
311034,30,-50
311075,14,-50
311116,5,-50
311157,5,-50
311205,10,-50
311246,39,-50
311287,65,50
311328,70,50
311368,73,50
311409,72,50
311455,71,50
311498,70,50
311540,70,50
311581,64,50
311626,48,50
311666,32,-50
311707,12,-50
311748,5,-50
311789,5,-50
311834,8,-50
311875,36,-50
311917,62,50
311962,46,50
312002,54,50
312042,65,50
312085,72,50
312126,78,50
312166,76,50
312206,70,50
312246,56,50
312286,35,-50
312326,15,-50
312367,10,-50
312410,9,-50
312454,17,-50
312495,48,50
312535,62,50
312576,66,50
312617,66,50
312657,65,50
312698,62,50
312738,54,50
312778,32,-50
312819,16,-50
312860,8,-50
312900,6,-50
312940,11,-50
312984,37,-50
313025,54,50
313066,63,50
313108,64,50
313149,65,50
313190,64,50
313234,64,50
313275,58,50
313315,48,50
313356,32,-50
313396,22,-50
313436,12,-50
313477,7,-50
313518,12,-50
313558,24,-50
313598,50,50
313638,60,50
313678,64,50
313718,65,50
313764,63,50
313806,63,50
313848,51,50
313892,32,-50
313935,16,-50
313975,7,-50
314015,5,-50
314056,8,-50
314096,19,-50
314136,45,50
314177,59,50
314218,64,50
314258,69,50
314298,70,50
314338,69,50
314379,48,50
314423,22,-50
314465,8,-50
314506,5,-50
314547,5,-50
314587,5,-50
314628,8,-50
