time,color,angle
186222,80,40
186262,78,40
186302,69,40
186342,55,40
186382,34,-40
186427,13,-40
186468,6,-40
186509,6,-40
186550,18,-40
186591,60,40
186631,77,40
186674,81,40
186717,81,40
186759,79,40
186799,71,40
186839,55,40
186879,39,-40
186919,18,-40
186960,10,-40
187000,8,-40
187041,15,-40
187082,46,40
187123,70,40
187169,79,40
187209,79,40
187257,78,40
187298,73,40
187340,45,40
187380,25,-40
187421,14,-40
187462,7,-40
187502,7,-40
187542,13,-40
187583,40,0
187623,63,40
187667,76,40
187707,78,40
187749,78,40
187789,71,40
187830,63,40
187871,42,40
187912,15,-40
187954,7,-40
187998,5,-40
188039,5,-40
188080,7,-40
188120,26,-40
188161,47,40
188202,66,40
188242,69,40
188282,70,40
188327,69,40
188368,71,40
188408,69,40
188449,66,40
188489,58,40
188531,32,-40
188572,13,-40
188612,8,-40
188652,7,-40
188693,16,-40
188737,46,40
188778,63,40
188819,68,40
188859,71,40
188900,68,40
188941,64,40
188982,62,40
189023,53,40
189067,42,40
189108,26,-40
189148,16,-40
189188,9,-40
189228,8,-40
189269,16,-40
189309,48,40
189349,69,40
189390,71,40
189431,71,40
189471,70,40
189511,69,40
189551,62,40
189591,56,40
189631,40,0
189671,19,-40
189712,11,-40
189755,10,-40
189799,27,-40
189839,55,40
189879,74,40
189919,75,40
189960,65,40
190001,51,40
190041,45,40
190083,59,40
190127,63,40
190168,59,40
190209,43,40
190250,27,-40
190290,21,-40
