time,color,angle
161372,65,40
161413,49,40
161453,29,-40
161496,20,-40
161538,15,-40
161578,11,-40
161619,32,-40
161662,65,40
161705,67,40
161748,66,40
161789,66,40
161829,65,40
161871,65,40
161912,64,40
161952,63,40
161996,58,40
162043,44,40
162087,34,-40
162127,18,-40
162168,11,-40
162209,9,-40
162249,17,-40
162289,42,40
162330,61,40
162370,65,40
162411,66,40
162453,64,40
162493,56,40
162534,45,40
162578,30,-40
162619,19,-40
162659,10,-40
162699,8,-40
162740,11,-40
162781,26,-40
162821,47,40
162861,55,40
162901,61,40
162941,65,40
162981,64,40
163021,65,40
163061,55,40
163102,45,40
163143,24,-40
163187,11,-40
163228,4,-40
163268,4,-40
163309,6,-40
163349,23,-40
163389,33,-40
163429,49,40
163469,59,40
163510,64,40
163550,65,40
163591,64,40
163632,60,40
163673,56,40
163713,48,40
163753,34,-40
163797,20,-40
163838,10,-40
163879,7,-40
163919,11,-40
163967,26,-40
164008,47,40
164049,63,40
164090,73,40
164131,73,40
164171,73,40
164212,71,40
164253,62,40
164298,40,0
164339,19,-40
164380,10,-40
164421,8,-40
164464,15,-40
164506,31,-40
164548,52,40
164588,63,40
164628,68,40
164669,73,40
164710,69,40
164750,55,40
164790,45,40
164831,29,-40
164875,11,-40
164918,5,-40
164959,5,-40
164999,9,-40
165040,27,-40
165081,53,40
165121,65,40
165161,69,40
165201,70,40
165241,63,40
165282,59,40
165322,34,-40
165367,18,-40
165408,13,-40
165449,7,-40
