time,color,angle
313136,56,20
313176,62,20
313217,59,20
313257,51,20
313297,37,-20
313337,32,-20
313377,24,-20
313417,25,-20
313459,39,-20
313499,50,20
313539,57,20
313579,60,20
313622,59,20
313666,52,20
313707,43,20
313748,37,-20
313790,31,-20
313830,26,-20
313870,26,-20
313914,36,-20
313955,54,20
313996,54,20
314037,58,20
314077,54,20
314117,51,20
314157,41,20
314198,34,-20
314239,22,-20
314279,19,-20
314320,22,-20
314365,34,-20
314406,47,20
314447,51,20
314493,51,20
314536,46,20
314577,37,-20
314618,32,-20
314659,29,-20
314699,29,-20
314740,34,-20
314784,43,20
314827,48,20
314867,51,20
314908,49,20
314949,46,20
314989,39,-20
315030,30,-20
315074,27,-20
315116,33,-20
315159,41,20
315200,47,20
315240,49,20
315284,49,20
315327,46,20
315369,39,-20
315410,34,-20
315451,31,-20
315495,31,-20
315536,38,-20
315577,41,20
315618,46,20
315658,49,20
315698,53,20
315739,43,20
315779,31,-20
315819,27,-20
315861,22,-20
315906,21,-20
315946,26,-20
315987,39,-20
316031,47,20
316075,58,20
316116,64,20
316156,64,20
316196,58,20
316237,49,20
316282,40,0
316326,30,-20
316367,25,-20
316407,21,-20
316456,29,-20
316496,39,-20
316536,45,20
316576,59,20
316617,63,20
316663,61,20
316706,53,20
316747,43,20
316787,30,-20
316831,21,-20
316875,17,-20
316916,21,-20
316957,30,-20
317000,41,20
317040,53,20
317080,56,20
317121,50,20
317165,43,20
317206,32,-20
317247,21,-20
