time,color,angle
202734,44,40
202778,60,40
202818,70,40
202859,72,40
202899,71,40
202939,68,40
202984,48,40
203028,27,-40
203068,11,-40
203109,6,-40
203150,5,-40
203190,6,-40
203231,12,-40
203271,23,-40
203311,38,-40
203351,58,40
203392,67,40
203433,71,40
203475,75,40
203518,72,40
203559,62,40
203599,46,40
203639,30,-40
203680,17,-40
203722,7,-40
203762,5,-40
203802,7,-40
203843,12,-40
203883,39,-40
203928,59,40
203969,72,40
204009,75,40
204049,76,40
204089,74,40
204129,72,40
204170,59,40
204210,48,40
204251,28,-40
204293,11,-40
204337,6,-40
204378,5,-40
204420,6,-40
204462,15,-40
204502,23,-40
204543,42,40
204588,58,40
204628,66,40
204668,67,40
204709,61,40
204749,54,40
204790,46,40
204831,30,-40
204871,15,-40
204912,7,-40
204955,6,-40
204998,10,-40
205039,19,-40
205081,32,-40
205121,49,40
205161,62,40
205201,68,40
205242,71,40
205282,67,40
205326,59,40
205368,43,40
205409,32,-40
205449,16,-40
205489,7,-40
205529,5,-40
205570,8,-40
205610,17,-40
205651,33,-40
205692,55,40
205732,69,40
205776,73,40
205817,73,40
205860,72,40
205901,71,40
205943,61,40
205987,36,-40
206028,20,-40
206068,9,-40
206109,7,-40
206149,11,-40
206191,29,-40
206232,53,40
206276,61,40
206318,68,40
206359,67,40
206399,61,40
206440,50,40
206483,29,-40
206527,13,-40
206569,6,-40
206611,5,-40
206651,8,-40
206691,19,-40
206731,40,0
206771,56,40
206811,66,40
