time,color,angle
143017,52,20
143057,42,20
143100,37,-20
143141,26,-20
143182,19,-20
143225,21,-20
143266,29,-20
143307,43,20
143348,50,20
143389,57,20
143429,55,20
143469,47,20
143509,37,-20
143550,28,-20
143595,21,-20
143636,25,-20
143676,36,-20
143716,45,20
143762,51,20
143806,55,20
143847,49,20
143888,33,-20
143928,24,-20
143969,17,-20
144009,21,-20
144051,36,-20
144096,52,20
144139,63,20
144179,66,20
144220,60,20
144261,49,20
144305,37,-20
144346,28,-20
144386,20,-20
144427,24,-20
144467,35,-20
144508,49,20
144550,60,20
144590,64,20
144630,58,20
144670,49,20
144714,38,-20
144756,27,-20
144796,21,-20
144837,24,-20
144878,37,-20
144920,48,20
144960,54,20
145001,59,20
145045,53,20
145086,45,20
145126,34,-20
145170,28,-20
145211,20,-20
145256,26,-20
145296,39,-20
145336,49,20
145377,56,20
145420,62,20
145460,57,20
145500,47,20
145541,36,-20
145585,26,-20
145626,21,-20
145666,26,-20
145707,39,-20
145747,49,20
145789,54,20
145830,59,20
145870,58,20
145911,47,20
145951,37,-20
145991,30,-20
146035,24,-20
146075,24,-20
146115,31,-20
146155,45,20
146195,52,20
146236,60,20
146277,57,20
146317,53,20
146358,39,-20
146398,31,-20
146438,24,-20
146479,27,-20
146520,39,-20
146560,47,20
146601,53,20
146645,56,20
146685,53,20
146727,42,20
146769,28,-20
146812,21,-20
146855,17,-20
146896,22,-20
146937,34,-20
146977,48,20
147018,53,20
147058,60,20
147099,59,20
