time,color,angle
169660,16,-40
169700,50,40
169741,74,40
169782,82,40
169822,82,40
169862,77,40
169902,55,40
169943,34,-40
169987,13,-40
170028,7,-40
170069,7,-40
170110,9,-40
170151,29,-40
170192,51,40
170237,65,40
170278,72,40
170318,72,40
170359,60,40
170400,38,-40
170441,22,-40
170481,11,-40
170521,13,-40
170561,22,-40
170602,44,40
170644,60,40
170688,67,40
170728,65,40
170769,59,40
170809,42,40
170849,26,-40
170889,16,-40
170929,8,-40
170970,7,-40
171010,10,-40
171051,26,-40
171091,48,40
171133,58,40
171173,65,40
171213,66,40
171253,60,40
171295,54,40
171338,38,-40
171379,23,-40
171419,13,-40
171465,11,-40
171507,20,-40
171548,38,-40
171589,52,40
171632,56,40
171677,64,40
171719,66,40
171762,62,40
171803,50,40
171847,39,-40
171888,19,-40
171929,7,-40
171969,5,-40
172009,6,-40
172057,25,-40
172100,46,40
172147,67,40
172188,73,40
172231,74,40
172271,66,40
172312,56,40
172352,36,-40
172392,20,-40
172433,14,-40
172473,7,-40
172515,13,-40
172558,34,-40
172598,56,40
172639,67,40
172679,76,40
172719,76,40
172759,75,40
172799,69,40
172841,46,40
172883,26,-40
172927,15,-40
172969,6,-40
173009,5,-40
173050,9,-40
173091,25,-40
173132,53,40
173172,63,40
173213,71,40
173254,70,40
173297,59,40
173338,43,40
173379,23,-40
173419,14,-40
173461,7,-40
173501,6,-40
173541,7,-40
173582,22,-40
173622,43,40
173663,52,40
173707,61,40
173748,62,40
