time,color,angle
297953,63,40
297997,54,40
298037,49,40
298077,33,-40
298118,17,-40
298159,9,-40
298199,9,-40
298239,23,-40
298281,54,40
298322,64,40
298362,71,40
298403,71,40
298447,70,40
298488,68,40
298528,67,40
298568,62,40
298608,48,40
298649,26,-40
298690,14,-40
298731,8,-40
298772,8,-40
298816,22,-40
298858,55,40
298901,72,40
298942,76,40
298988,76,40
299028,77,40
299068,78,40
299108,75,40
299149,61,40
299189,44,40
299230,28,-40
299271,13,-40
299311,6,-40
299353,6,-40
299397,9,-40
299438,43,40
299481,73,40
299524,80,40
299568,80,40
299608,79,40
299649,79,40
299690,74,40
299731,65,40
299771,28,-40
299811,12,-40
299851,6,-40
299891,5,-40
299932,6,-40
299972,27,-40
300012,41,40
300056,70,40
300099,79,40
300143,80,40
300187,83,40
300228,78,40
300269,80,40
300309,78,40
300349,69,40
300390,43,40
300430,22,-40
300474,9,-40
300514,7,-40
300562,7,-40
300602,8,-40
300643,23,-40
300683,51,40
300723,71,40
300763,80,40
300803,81,40
300848,79,40
300888,75,40
300929,66,40
300970,53,40
301011,32,-40
301051,11,-40
301091,7,-40
301132,7,-40
301173,18,-40
301218,52,40
301258,75,40
301298,80,40
301339,80,40
301379,77,40
301426,72,40
301467,58,40
301508,31,-40
301549,15,-40
301590,7,-40
301631,6,-40
301671,9,-40
301712,31,-40
301752,58,40
301793,71,40
301838,76,40
301878,76,40
301919,73,40
301960,74,40
302000,73,40
302041,71,40
