time,color,angle
132461,5,-50
132505,5,-50
132546,8,-50
132586,35,-50
132630,63,50
132670,70,50
132710,72,50
132750,73,50
132794,73,50
132835,74,50
132878,73,50
132919,64,50
132959,43,50
132999,22,-50
133040,14,-50
133085,5,-50
133126,5,-50
133166,8,-50
133214,56,50
133255,76,50
133296,76,50
133336,74,50
133376,73,50
133416,72,50
133456,70,50
133497,52,50
133537,22,-50
133578,8,-50
133618,15,-50
133658,11,-50
133703,17,-50
133745,26,-50
133786,54,50
133826,70,50
133866,71,50
133907,70,50
133948,70,50
133988,69,50
134029,64,50
134070,42,50
134112,19,-50
134155,8,-50
134196,5,-50
134237,5,-50
134277,5,-50
134318,13,-50
134358,46,50
134398,60,50
134438,67,50
134480,69,50
134524,67,50
134565,66,50
134605,57,50
134646,41,50
134688,20,-50
134735,10,-50
134777,5,-50
134818,5,-50
134859,8,-50
134900,29,-50
134944,57,50
134985,66,50
135025,68,50
135066,69,50
135106,68,50
135146,68,50
135194,65,50
135235,51,50
135279,29,-50
135323,14,-50
135365,8,-50
135405,6,-50
135446,17,-50
135486,46,50
135535,66,50
135576,69,50
135617,68,50
135661,68,50
135705,62,50
135746,55,50
135790,29,-50
135833,9,-50
135875,5,-50
135915,5,-50
135955,5,-50
135995,19,-50
136036,55,50
136080,67,50
136125,70,50
136165,69,50
136206,69,50
136247,69,50
136290,67,50
136335,58,50
136375,42,50
136416,20,-50
136457,10,-50
136498,5,-50
136539,5,-50
136579,5,-50
