time,color,angle
183526,64,20
183567,56,20
183607,42,20
183648,35,-20
183690,31,-20
183734,29,-20
183776,30,-20
183818,40,0
183858,47,20
183899,52,20
183939,52,20
183979,45,20
184019,39,-20
184060,32,-20
184103,27,-20
184154,42,20
194840,49,20
194884,44,20
194926,38,-20
194966,28,-20
195006,23,-20
195049,23,-20
195095,37,-20
195136,46,20
195177,53,20
195221,58,20
195265,55,20
195306,46,20
195347,38,-20
195387,29,-20
195428,26,-20
195469,24,-20
195509,33,-20
195549,41,20
195589,49,20
195629,57,20
195670,58,20
195714,53,20
195755,48,20
195796,43,20
195837,33,-20
195877,24,-20
195920,18,-20
195965,18,-20
196006,21,-20
196047,30,-20
196087,38,-20
196128,50,20
196169,60,20
196209,64,20
196249,63,20
196289,52,20
196332,38,-20
196372,25,-20
196416,17,-20
196459,22,-20
196500,34,-20
196541,49,20
196585,59,20
196626,63,20
196666,61,20
196707,54,20
196747,42,20
196794,33,-20
196836,24,-20
196877,20,-20
196917,20,-20
196957,28,-20
196997,35,-20
197037,44,20
197077,54,20
197118,57,20
197158,58,20
197199,49,20
197244,38,-20
197287,31,-20
197327,27,-20
197367,26,-20
197408,42,20
197448,56,20
197488,66,20
197529,63,20
197570,50,20
197611,41,20
197656,32,-20
197697,26,-20
197737,21,-20
197777,19,-20
197818,27,-20
197858,37,-20
197898,48,20
197940,55,20
197980,63,20
198020,63,20
198060,52,20
198100,38,-20
198140,27,-20
198180,18,-20
198220,20,-20
198260,30,-20
