time,color,angle
31329,42,20
31370,34,-20
31410,26,-20
31451,21,-20
31491,22,-20
31531,34,-20
31574,47,20
31617,55,20
31657,62,20
31697,61,20
31738,51,20
31780,41,20
31824,30,-20
31864,20,-20
31906,15,-20
31947,17,-20
31987,24,-20
32027,33,-20
32071,42,20
32115,56,20
32157,61,20
32197,56,20
32237,40,0
32277,31,-20
32317,24,-20
32358,23,-20
32400,32,-20
32440,48,20
32480,56,20
32520,63,20
32560,62,20
32604,54,20
32646,45,20
32687,36,-20
32728,28,-20
32771,20,-20
32811,23,-20
32855,29,-20
32896,40,0
32936,52,20
32977,55,20
33021,55,20
33066,42,20
33106,32,-20
33147,23,-20
33188,17,-20
33228,21,-20
33268,29,-20
33309,45,20
33349,54,20
33391,59,20
33435,56,20
33476,48,20
33517,37,-20
33557,27,-20
33601,21,-20
33645,22,-20
33686,35,-20
33728,44,20
33769,52,20
33810,55,20
33851,54,20
33891,40,0
33931,29,-20
33976,23,-20
34016,33,-20
34057,38,-20
34097,43,20
34137,48,20
34178,56,20
34220,54,20
34265,46,20
34306,39,-20
34347,29,-20
34388,25,-20
34429,27,-20
34470,37,-20
34510,47,20
34551,56,20
34595,60,20
34636,55,20
34676,47,20
34716,42,20
34760,31,-20
34805,19,-20
34847,15,-20
34887,16,-20
34927,30,-20
34967,38,-20
35007,44,20
35047,50,20
35087,56,20
35130,56,20
35173,49,20
35216,35,-20
35257,27,-20
35297,21,-20
35337,24,-20
35377,36,-20
35418,44,20
