time,color,angle
329118,28,-10
329159,37,-10
329199,45,10
329240,51,10
329280,56,10
329325,50,10
329366,40,0
329407,36,-10
329448,30,-10
329490,31,-10
329530,37,-10
329574,48,10
329616,50,10
329656,50,10
329697,44,10
329737,41,10
329777,36,-10
329818,33,-10
329859,30,-10
329901,35,-10
329946,37,-10
329987,43,10
330028,50,10
330069,52,10
330110,42,10
330150,39,-10
330190,34,-10
330231,30,-10
330275,37,-10
330316,48,10
330357,55,10
330398,55,10
330439,50,10
330479,47,10
330519,37,-10
330559,32,-10
330599,30,-10
330640,33,-10
330680,41,10
330724,46,10
330766,46,10
330807,43,10
330853,34,-10
330896,29,-10
330938,25,-10
330978,29,-10
331018,33,-10
331059,36,-10
331100,40,0
331145,43,10
331186,47,10
331227,48,10
331267,46,10
331310,42,10
331350,40,0
331390,34,-10
331431,32,-10
331471,32,-10
331511,38,-10
331551,41,10
331591,43,10
331631,47,10
331675,44,10
331716,38,-10
331757,35,-10
331798,34,-10
331840,37,-10
331880,44,10
331923,48,10
331967,49,10
332009,45,10
332049,39,-10
332089,33,-10
332129,32,-10
332170,35,-10
332211,42,10
332251,45,10
332296,47,10
332337,44,10
332378,39,-10
332418,37,-10
332459,34,-10
332500,36,-10
332540,44,10
332580,47,10
332620,47,10
332661,46,10
332701,40,0
332741,36,-10
332786,33,-10
332827,34,-10
332867,40,0
332907,44,10
332948,46,10
332989,45,10
333030,41,10
333070,38,-10
333111,33,-10
333157,30,-10
333197,30,-10
