time,color,angle
227670,64,50
227712,64,50
227755,50,50
227796,29,-50
227836,12,-50
227876,5,-50
227916,4,-50
227956,4,-50
228000,16,-50
228040,45,50
228080,64,50
228125,70,50
228165,72,50
228205,70,50
228246,69,50
228286,57,50
228327,36,-50
228367,14,-50
228410,5,-50
228455,6,-50
228496,9,-50
228536,34,-50
228577,57,50
228618,64,50
228659,71,50
228699,73,50
228740,70,50
228780,67,50
228825,56,50
228866,30,-50
228907,11,-50
228948,6,-50
228988,5,-50
229028,6,-50
229069,20,-50
229109,40,0
229149,55,50
229193,66,50
229236,69,50
229277,66,50
229318,53,50
229360,31,-50
229404,16,-50
229445,7,-50
229486,6,-50
229527,11,-50
229568,25,-50
229608,46,50
229648,57,50
229689,66,50
229730,69,50
229774,66,50
229815,61,50
229855,47,50
229895,20,-50
229936,9,-50
229976,4,-50
230018,5,-50
230058,5,-50
230098,5,-50
230138,21,-50
230179,42,50
230221,63,50
230265,72,50
230305,78,50
230346,75,50
230386,55,50
230426,23,-50
230475,7,-50
230516,6,-50
230556,6,-50
230596,5,-50
230637,17,-50
230678,52,50
230718,74,50
230758,81,50
230799,81,50
230843,80,50
230885,78,50
230925,39,-50
230966,8,-50
231006,6,-50
231047,6,-50
231087,6,-50
231128,18,-50
231168,54,50
231210,70,50
231254,73,50
231295,73,50
231336,69,50
231377,61,50
231418,46,50
231459,24,-50
231500,8,-50
231542,6,-50
231586,6,-50
231626,7,-50
231668,17,-50
231708,38,-50
231749,58,50
