time,color,angle
103468,34,-50
103508,21,-50
103550,11,-50
103595,7,-50
103636,12,-50
103677,54,50
103718,74,50
103758,75,50
103798,77,50
103838,77,50
103879,78,50
103920,77,50
103960,69,50
104003,47,50
104045,26,-50
104085,9,-50
104126,6,-50
104166,5,-50
104206,6,-50
104248,51,50
104288,79,50
104329,74,50
104370,80,50
104414,81,50
104455,77,50
104496,52,50
104537,34,-50
104577,15,-50
104618,15,-50
104659,12,-50
104699,13,-50
104740,20,-50
104784,59,50
104825,76,50
104869,82,50
104909,81,50
104950,81,50
104995,81,50
105035,72,50
105076,45,50
105116,16,-50
105156,6,-50
105197,6,-50
105237,6,-50
105278,6,-50
105318,13,-50
105358,48,50
105398,68,50
105438,73,50
105478,77,50
105520,73,50
105561,66,50
105605,44,50
105645,17,-50
105685,8,-50
105726,5,-50
105766,5,-50
105806,6,-50
105847,23,-50
105888,62,50
105928,76,50
105969,79,50
106009,78,50
106050,77,50
106094,75,50
106135,75,50
106176,64,50
106216,44,50
106256,23,-50
106303,14,-50
106345,7,-50
106386,6,-50
106426,12,-50
106466,40,0
106506,62,50
106546,64,50
106586,68,50
106626,65,50
106669,64,50
106716,53,50
106759,37,-50
106800,19,-50
106845,9,-50
106886,9,-50
106927,24,-50
106968,51,50
107008,65,50
107048,66,50
107088,67,50
107128,65,50
107168,66,50
107210,64,50
107250,60,50
107295,49,50
107335,28,-50
107376,17,-50
107416,7,-50
107456,5,-50
107496,8,-50
107536,36,-50
