time,color,angle
74431,65,40
74477,60,40
74521,51,40
74561,41,40
74602,31,-40
74643,22,-40
74688,14,-40
74728,12,-40
74769,24,-40
74810,51,40
74850,67,40
74890,68,40
74933,68,40
74977,67,40
75018,66,40
75059,65,40
75101,58,40
75142,54,40
75183,34,-40
75227,18,-40
75268,8,-40
75308,8,-40
75349,26,-40
75389,64,40
75429,73,40
75470,59,40
75511,49,40
75554,46,40
75598,46,40
75638,59,40
75679,70,40
75727,59,40
75768,44,40
75809,25,-40
75850,16,-40
75893,14,-40
75939,12,-40
75979,14,-40
76020,36,-40
76061,56,40
76102,62,40
76143,68,40
76187,68,40
76228,68,40
76269,68,40
76309,60,40
76349,52,40
76391,43,40
76431,27,-40
76471,9,-40
76512,6,-40
76552,5,-40
76593,6,-40
76638,21,-40
76679,39,-40
76720,53,40
76761,58,40
76803,62,40
76843,63,40
76887,62,40
76929,59,40
76971,56,40
77012,47,40
77057,37,-40
77098,22,-40
77138,11,-40
77179,5,-40
77220,8,-40
77262,27,-40
77306,49,40
77348,60,40
77388,64,40
77428,65,40
77469,62,40
77510,59,40
77551,50,40
77593,41,40
77637,27,-40
77678,11,-40
77718,6,-40
77763,5,-40
77808,9,-40
77849,23,-40
77890,43,40
77932,59,40
77972,64,40
78017,68,40
78057,65,40
78098,59,40
78143,45,40
78184,30,-40
78228,9,-40
78268,5,-40
78309,5,-40
78350,6,-40
78390,17,-40
78431,33,-40
78472,49,40
78512,61,40
78553,68,40
