time,color,angle
272827,35,-30
272867,19,-30
272908,15,-30
272948,15,-30
272988,30,-30
273029,51,30
273074,68,30
273114,73,30
273155,73,30
273195,74,30
273235,74,30
273275,74,30
273315,72,30
273355,66,30
273396,62,30
273439,50,30
273483,39,-30
273524,25,-30
273565,17,-30
273605,18,-30
273647,33,-30
273687,61,30
273728,70,30
273775,57,30
273815,59,30
273855,71,30
273896,72,30
273937,66,30
273978,65,30
274018,61,30
274058,59,30
274099,49,30
274143,32,-30
274185,22,-30
274226,17,-30
274266,17,-30
274307,28,-30
274348,48,30
274392,59,30
274434,68,30
274474,69,30
274515,69,30
274555,66,30
274596,62,30
274637,56,30
274678,36,-30
274722,20,-30
274765,11,-30
274805,12,-30
274846,32,-30
274886,49,30
274926,66,30
274967,73,30
275007,74,30
275052,71,30
275095,65,30
275135,57,30
275175,45,30
275215,30,-30
275255,14,-30
275296,9,-30
275337,8,-30
275378,8,-30
275419,14,-30
275464,34,-30
275505,44,30
275545,61,30
275585,70,30
275626,70,30
275666,63,30
275707,56,30
275749,42,30
275789,31,-30
275829,21,-30
275871,16,-30
275914,18,-30
275955,30,-30
275996,46,30
276036,54,30
276076,60,30
276116,62,30
276157,59,30
276197,53,30
276238,45,30
276278,36,-30
276323,21,-30
276364,16,-30
276405,17,-30
276446,26,-30
276486,42,30
276527,47,30
276568,54,30
276609,53,30
276653,43,30
276697,35,-30
276739,25,-30
276780,22,-30
276823,21,-30
276863,32,-30
276904,46,30
