time,color,angle
298076,49,50
298116,22,-50
298160,11,-50
298200,5,-50
298245,4,-50
298286,7,-50
298326,16,-50
298366,32,-50
298408,49,50
298448,60,50
298488,68,50
298529,69,50
298573,66,50
298615,60,50
298658,46,50
298700,25,-50
298740,8,-50
298780,5,-50
298821,5,-50
298865,5,-50
298905,9,-50
298953,34,-50
298994,55,50
299035,66,50
299076,73,50
299117,72,50
299161,72,50
299204,71,50
299245,59,50
299286,36,-50
299327,15,-50
299368,6,-50
299408,5,-50
299450,8,-50
299490,18,-50
299534,34,-50
299575,53,50
299621,62,50
299665,66,50
299706,65,50
299746,64,50
299786,60,50
299826,48,50
299866,32,-50
299906,17,-50
299947,7,-50
299988,6,-50
300028,10,-50
300068,19,-50
300108,39,-50
300148,50,50
300188,62,50
300228,65,50
300270,64,50
300310,63,50
300355,61,50
300395,53,50
300435,33,-50
300475,19,-50
300516,10,-50
300557,7,-50
300598,13,-50
300639,24,-50
300682,43,50
300725,51,50
300766,59,50
300806,60,50
300850,58,50
300894,53,50
300935,37,-50
300975,21,-50
301016,8,-50
301063,5,-50
301106,10,-50
301147,24,-50
301188,47,50
301230,57,50
301275,62,50
301316,65,50
301356,62,50
301397,57,50
301438,45,50
301478,23,-50
301518,9,-50
301558,4,-50
301599,4,-50
301639,5,-50
301680,13,-50
301721,28,-50
301766,50,50
301810,63,50
301850,69,50
301894,70,50
301935,71,50
301977,70,50
302017,52,50
302064,25,-50
302105,9,-50
302145,5,-50
302185,5,-50
