time,color,angle
128298,5,-50
128338,9,-50
128378,31,-50
128418,53,50
128462,69,50
128505,75,50
128546,75,50
128586,72,50
128626,71,50
128666,49,50
128706,27,-50
128746,11,-50
128786,5,-50
128827,5,-50
128868,5,-50
128909,10,-50
128950,30,-50
128990,54,50
129034,72,50
129075,68,50
129115,70,50
129156,70,50
129196,68,50
129236,61,50
129277,34,-50
129317,23,-50
129358,14,-50
129398,13,-50
129439,9,-50
129483,10,-50
129526,37,-50
129567,60,50
129615,71,50
129659,73,50
129702,73,50
129745,70,50
129786,69,50
129833,64,50
129875,53,50
129916,32,-50
129957,10,-50
129998,6,-50
130039,5,-50
130084,6,-50
130125,24,-50
130166,53,50
130207,61,50
130251,65,50
130295,64,50
130335,65,50
130376,65,50
130417,61,50
130461,41,50
130505,21,-50
130547,6,-50
130588,5,-50
130629,5,-50
130670,4,-50
130714,11,-50
130755,33,-50
130796,53,50
130836,61,50
130885,62,50
130926,60,50
130967,62,50
131008,62,50
131049,62,50
131093,60,50
131135,47,50
131176,26,-50
131216,11,-50
131263,6,-50
131305,5,-50
131346,11,-50
131387,33,-50
131427,59,50
131468,66,50
131508,67,50
131554,69,50
131594,69,50
131634,70,50
131674,71,50
131714,66,50
131755,50,50
131796,35,-50
131836,19,-50
131884,10,-50
131925,8,-50
131966,22,-50
132007,56,50
132048,70,50
132089,71,50
132130,73,50
132174,71,50
132215,71,50
132255,69,50
132296,62,50
132337,44,50
132377,23,-50
132418,12,-50
