time,color,angle
78625,62,50
78666,56,50
78706,30,-50
78747,14,-50
78787,6,-50
78828,6,-50
78868,7,-50
78908,37,-50
78948,66,50
78989,74,50
79033,75,50
79076,75,50
79116,73,50
79157,73,50
79198,74,50
79239,73,50
79283,59,50
79324,36,-50
79365,20,-50
79406,12,-50
79446,7,-50
79490,21,-50
79530,64,50
79576,73,50
79617,73,50
79657,73,50
79699,72,50
79743,77,50
79785,72,50
79826,61,50
79866,39,-50
79909,22,-50
79954,12,-50
79995,14,-50
80035,19,-50
80076,56,50
80116,70,50
80156,67,50
80197,68,50
80239,67,50
80280,69,50
80324,66,50
80365,52,50
80405,26,-50
80446,19,-50
80486,9,-50
80526,9,-50
80567,8,-50
80610,34,-50
80654,60,50
80696,67,50
80737,68,50
80778,68,50
80818,66,50
80859,66,50
80899,65,50
80944,52,50
80985,36,-50
81025,15,-50
81067,7,-50
81110,5,-50
81150,9,-50
81194,29,-50
81235,56,50
81276,62,50
81317,62,50
81357,63,50
81397,61,50
81437,64,50
81480,58,50
81524,43,50
81565,22,-50
81606,7,-50
81647,5,-50
81687,4,-50
81728,4,-50
81769,8,-50
81810,26,-50
81854,42,50
81894,59,50
81937,65,50
81978,66,50
82019,64,50
82060,60,50
82100,50,50
82144,31,-50
82185,17,-50
82225,5,-50
82266,5,-50
82307,5,-50
82348,25,-50
82390,54,50
82434,64,50
82476,69,50
82517,69,50
82557,68,50
82598,65,50
82639,55,50
82684,33,-50
82727,12,-50
