time,color,angle
173487,46,30
173527,52,30
173567,59,30
173607,58,30
173648,53,30
173693,45,30
173735,35,-30
173775,28,-30
173817,20,-30
173858,20,-30
173899,36,-30
173944,52,30
173985,63,30
174025,69,30
174066,69,30
174106,66,30
174147,52,30
174187,39,-30
174228,29,-30
174271,28,-30
174314,24,-30
174355,28,-30
174395,42,30
174435,51,30
174484,54,30
174525,49,30
174565,33,-30
174606,19,-30
174647,13,-30
174688,14,-30
174728,30,-30
174769,42,30
174813,53,30
174854,56,30
174895,57,30
174935,48,30
174975,37,-30
175017,27,-30
175057,19,-30
175097,17,-30
175137,29,-30
175177,42,30
175217,55,30
175258,61,30
175301,61,30
175344,56,30
175384,40,0
175425,30,-30
175465,19,-30
175513,14,-30
175553,22,-30
175593,31,-30
175633,40,0
175673,50,30
175717,57,30
175758,61,30
175799,55,30
175839,49,30
175883,33,-30
175924,21,-30
175965,15,-30
176005,14,-30
176045,26,-30
176086,40,0
176127,51,30
176168,55,30
176212,59,30
176255,52,30
176295,45,30
176335,30,-30
176376,20,-30
176416,15,-30
176456,14,-30
176497,25,-30
176538,43,30
176582,52,30
176626,57,30
176667,55,30
176707,41,30
176748,30,-30
176791,22,-30
176835,11,-30
176876,11,-30
176918,28,-30
176958,38,-30
176999,46,30
177039,58,30
177084,63,30
177125,59,30
177165,55,30
177206,44,30
177247,35,-30
177287,24,-30
177327,15,-30
177369,17,-30
177414,27,-30
177458,34,-30
177503,49,30
177545,55,30
177585,57,30
