time,color,angle
135529,45,10
135576,46,10
135616,44,10
135657,38,-10
135698,37,-10
135739,34,-10
135780,35,-10
135820,42,10
135860,43,10
135901,45,10
135945,43,10
135985,40,0
136026,35,-10
136067,33,-10
136108,32,-10
136149,34,-10
136190,38,-10
136233,42,10
136276,47,10
136317,48,10
136357,44,10
136397,43,10
136440,39,-10
136482,33,-10
136523,29,-10
136566,32,-10
136617,36,-10
136657,42,10
136701,46,10
136746,50,10
136787,47,10
136828,42,10
136869,37,-10
136909,35,-10
136950,30,-10
136995,33,-10
137036,41,10
137077,44,10
137117,45,10
137157,42,10
137198,35,-10
137239,30,-10
137279,29,-10
137321,31,-10
137361,38,-10
137405,43,10
137446,47,10
137487,53,10
137528,50,10
137568,45,10
137609,41,10
137657,36,-10
137697,28,-10
137738,26,-10
137779,27,-10
137819,36,-10
137859,39,-10
137900,42,10
137940,48,10
137984,49,10
138027,38,-10
138068,34,-10
138108,32,-10
138149,34,-10
138191,43,10
138235,47,10
138276,47,10
138316,44,10
138356,39,-10
138397,36,-10
138438,36,-10
138479,39,-10
138519,47,10
138560,49,10
138600,52,10
138644,49,10
138686,46,10
138727,42,10
138771,40,0
138815,36,-10
138856,33,-10
138896,33,-10
138936,41,10
138976,44,10
139017,45,10
139058,42,10
139098,36,-10
139139,31,-10
139179,30,-10
139219,31,-10
139263,37,-10
139311,41,10
139354,45,10
139396,46,10
139436,44,10
139476,40,0
139517,35,-10
139558,31,-10
139598,32,-10
139638,37,-10
