time,color,angle
131385,46,10
131427,44,10
131467,46,10
131507,43,10
131548,42,10
131591,36,-10
131635,28,-10
131676,27,-10
131717,28,-10
131760,33,-10
131802,41,10
131845,47,10
131886,51,10
131927,47,10
131967,41,10
132011,36,-10
132054,32,-10
132097,28,-10
132138,33,-10
132179,38,-10
132219,42,10
132259,45,10
132299,45,10
132340,42,10
132381,39,-10
132425,35,-10
132466,32,-10
132507,34,-10
132547,44,10
132587,48,10
132635,50,10
132676,43,10
132716,41,10
132757,36,-10
132798,32,-10
132839,30,-10
132880,34,-10
132921,40,0
132965,45,10
133006,47,10
133047,45,10
133088,41,10
133128,38,-10
133169,33,-10
133209,30,-10
133249,32,-10
133290,38,-10
133331,40,0
133375,45,10
133416,47,10
133456,48,10
133500,43,10
133541,40,0
133581,38,-10
133621,32,-10
133664,32,-10
133707,38,-10
133747,42,10
133788,48,10
133829,50,10
133870,48,10
133911,43,10
133955,37,-10
133996,29,-10
134037,28,-10
134077,31,-10
134117,35,-10
134158,42,10
134198,45,10
134238,48,10
134278,45,10
134319,36,-10
134360,30,-10
134400,27,-10
134440,30,-10
134484,32,-10
134536,45,10
134577,47,10
134617,48,10
134657,45,10
134698,49,10
134738,59,10
134781,48,10
134826,42,10
134867,33,-10
134910,27,-10
134951,26,-10
134991,29,-10
135035,32,-10
135076,33,-10
135116,36,-10
135157,42,10
135197,45,10
135238,47,10
135282,42,10
135325,39,-10
135366,34,-10
135407,32,-10
135447,39,-10
135488,43,10
