time,color,angle
115816,59,50
115857,75,50
115898,79,50
115938,78,50
115980,77,50
116025,77,50
116065,61,50
116108,34,-50
116151,13,-50
116195,6,-50
116235,6,-50
116276,12,-50
116317,34,-50
116358,53,50
116398,63,50
116440,67,50
116484,67,50
116525,64,50
116566,55,50
116607,40,0
116649,19,-50
116689,9,-50
116729,6,-50
116774,9,-50
116818,27,-50
116860,50,50
116901,63,50
116944,64,50
116984,67,50
117027,67,50
117070,60,50
117112,40,0
117155,24,-50
117195,10,-50
117236,8,-50
117276,11,-50
117316,37,-50
117356,54,50
117397,67,50
117438,70,50
117479,72,50
117519,70,50
117559,67,50
117600,54,50
117640,27,-50
117680,11,-50
117725,6,-50
117766,5,-50
117806,5,-50
117846,21,-50
117888,47,50
117929,63,50
117974,69,50
118019,68,50
118063,66,50
118110,41,50
118154,25,-50
118195,14,-50
118236,6,-50
118276,4,-50
118317,6,-50
118357,16,-50
118398,36,-50
118439,52,50
118479,64,50
118520,69,50
118564,68,50
118605,67,50
118645,66,50
118686,60,50
118726,39,-50
118768,17,-50
118809,9,-50
118850,7,-50
118890,15,-50
118935,31,-50
118976,53,50
119017,59,50
119058,60,50
119099,66,50
119143,64,50
119186,60,50
119228,38,-50
119272,22,-50
119315,12,-50
119356,8,-50
119397,14,-50
119438,35,-50
119479,52,50
119519,59,50
119559,61,50
119599,61,50
119639,60,50
119684,58,50
119725,45,50
119766,24,-50
119806,14,-50
119847,6,-50
119888,4,-50
119929,5,-50
