time,color,angle
165234,64,30
165274,59,30
165314,48,30
165355,40,0
165395,26,-30
165435,18,-30
165476,16,-30
165517,24,-30
165558,35,-30
165599,52,30
165643,66,30
165684,67,30
165724,71,30
165764,56,30
165804,37,-30
165844,26,-30
165887,16,-30
165928,17,-30
165968,31,-30
166009,52,30
166053,68,30
166094,73,30
166135,75,30
166175,70,30
166215,55,30
166255,41,30
166295,30,-30
166336,11,-30
166377,6,-30
166418,6,-30
166458,6,-30
166499,8,-30
166543,19,-30
166584,34,-30
166624,55,30
166664,65,30
166707,76,30
166748,79,30
166793,69,30
166835,55,30
166875,34,-30
166915,18,-30
166955,13,-30
166998,10,-30
167038,23,-30
167079,44,30
167123,63,30
167164,69,30
167204,71,30
167244,56,30
167285,42,30
167326,26,-30
167367,14,-30
167409,12,-30
167453,11,-30
167494,20,-30
167535,31,-30
167575,46,30
167616,57,30
167656,66,30
167699,64,30
167743,54,30
167784,43,30
167825,28,-30
167866,23,-30
167907,15,-30
167947,14,-30
167988,24,-30
168029,35,-30
168074,57,30
168115,66,30
168156,76,30
168199,76,30
168245,70,30
168286,60,30
168327,39,-30
168367,22,-30
168408,14,-30
168449,11,-30
168493,27,-30
168534,46,30
168575,64,30
168616,69,30
168657,68,30
168699,41,30
168740,21,-30
168783,12,-30
168824,7,-30
168864,6,-30
168904,13,-30
168945,38,-30
168985,54,30
169031,74,30
169075,80,30
169116,78,30
169159,72,30
169203,56,30
169244,32,-30
169285,18,-30
169328,11,-30
