time,color,angle
138887,49,20
138927,54,20
138967,51,20
139007,45,20
139047,40,0
139087,35,-20
139131,30,-20
139176,30,-20
139216,42,20
139256,51,20
139297,52,20
139337,47,20
139377,43,20
139417,36,-20
139459,29,-20
139505,30,-20
139546,36,-20
139587,44,20
139629,52,20
139669,58,20
139709,54,20
139750,45,20
139790,36,-20
139830,30,-20
139874,26,-20
139915,29,-20
139956,40,0
139999,47,20
140041,51,20
140085,51,20
140125,47,20
140165,36,-20
140207,28,-20
140248,24,-20
140289,27,-20
140330,38,-20
140370,48,20
140414,58,20
140455,61,20
140497,59,20
140537,53,20
140577,45,20
140617,36,-20
140658,31,-20
140698,24,-20
140738,27,-20
140779,36,-20
140821,47,20
140865,52,20
140906,55,20
140947,51,20
140988,38,-20
141028,34,-20
141068,27,-20
141109,30,-20
141150,42,20
141191,51,20
141235,57,20
141276,54,20
141316,44,20
141364,29,-20
141406,23,-20
141448,15,-20
141488,16,-20
141529,26,-20
141569,36,-20
141609,45,20
141649,54,20
141689,62,20
141730,59,20
141774,51,20
141816,41,20
141857,34,-20
141898,25,-20
141938,19,-20
141979,23,-20
142020,30,-20
142065,39,-20
142106,48,20
142149,58,20
142191,61,20
142235,57,20
142276,45,20
142316,40,0
142357,31,-20
142401,23,-20
142446,24,-20
142487,35,-20
142527,42,20
142567,55,20
142607,55,20
142649,49,20
142689,41,20
142730,37,-20
142770,37,-20
142814,36,-20
142856,35,-20
142897,43,20
142937,48,20
142977,52,20
