time,color,angle
61980,13,-40
62021,9,-40
62061,12,-40
62103,23,-40
62148,39,-40
62196,55,40
62239,66,40
62280,68,40
62320,68,40
62361,68,40
62402,64,40
62442,59,40
62483,44,40
62523,28,-40
62568,15,-40
62609,10,-40
62649,7,-40
62690,15,-40
62731,23,-40
62771,36,-40
62812,50,40
62852,65,40
62892,69,40
62932,69,40
62973,68,40
63017,65,40
63059,54,40
63102,38,-40
63143,22,-40
63183,13,-40
63228,8,-40
63268,15,-40
63308,31,-40
63349,46,40
63393,53,40
63437,61,40
63479,62,40
63519,58,40
63560,47,40
63600,31,-40
63641,17,-40
63681,10,-40
63722,8,-40
63762,15,-40
63803,23,-40
63847,37,-40
63888,50,40
63928,61,40
63976,66,40
64018,65,40
64059,64,40
64100,62,40
64141,57,40
64188,38,-40
64228,22,-40
64269,14,-40
64310,10,-40
64351,19,-40
64393,33,-40
64438,44,40
64479,51,40
64520,56,40
64561,55,40
64601,52,40
64642,45,40
64682,36,-40
64722,25,-40
64766,16,-40
64808,12,-40
64849,16,-40
64901,35,-40
64942,45,40
64983,53,40
65027,62,40
65068,63,40
65112,61,40
65153,57,40
65197,48,40
65238,34,-40
65279,19,-40
65319,10,-40
65359,8,-40
65399,11,-40
65439,26,-40
65480,44,40
65520,50,40
65560,57,40
65601,61,40
65641,52,40
65681,41,40
65722,25,-40
65763,16,-40
65803,8,-40
65848,7,-40
65888,12,-40
65929,21,-40
65969,41,40
66009,55,40
66057,64,40
66098,68,40
