time,color,angle
190105,21,-30
190145,15,-30
190185,15,-30
190225,23,-30
190267,39,-30
190307,50,30
190348,60,30
190388,62,30
190432,60,30
190474,58,30
190515,49,30
190555,43,30
190597,34,-30
190637,24,-30
190678,16,-30
190719,12,-30
190759,22,-30
190803,32,-30
190844,48,30
190885,56,30
190926,59,30
190967,62,30
191008,60,30
191048,57,30
191089,53,30
191129,52,30
191169,40,0
191214,27,-30
191254,19,-30
191297,17,-30
191338,24,-30
191379,36,-30
191420,51,30
191464,61,30
191504,68,30
191545,66,30
191589,63,30
191634,54,30
191675,44,30
191715,33,-30
191756,19,-30
191797,11,-30
191838,9,-30
191879,15,-30
191919,27,-30
191964,43,30
192004,57,30
192044,66,30
192084,69,30
192124,67,30
192164,55,30
192205,39,-30
192246,30,-30
192287,19,-30
192328,19,-30
192372,33,-30
192413,44,30
192456,56,30
192499,64,30
192543,63,30
192584,53,30
192624,44,30
192664,38,-30
192705,24,-30
192746,13,-30
192787,13,-30
192827,18,-30
192867,34,-30
192907,48,30
192948,59,30
192988,66,30
193032,65,30
193074,53,30
193115,38,-30
193156,32,-30
193198,24,-30
193242,27,-30
193284,39,-30
193325,55,30
193365,64,30
193409,66,30
193453,65,30
193496,58,30
193539,43,30
193583,35,-30
193624,21,-30
193665,10,-30
193706,8,-30
193754,13,-30
193795,22,-30
193837,33,-30
193880,54,30
193924,66,30
193965,73,30
194005,73,30
194045,71,30
194091,68,30
194135,61,30
194175,54,30
194215,26,-30
