time,color,angle
70279,6,-40
70326,20,-40
70368,64,40
70409,75,40
70450,81,40
70491,80,40
70535,80,40
70578,81,40
70620,80,40
70661,79,40
70702,70,40
70742,43,40
70782,21,-40
70826,9,-40
70868,6,-40
70911,6,-40
70954,16,-40
70998,53,40
71039,74,40
71079,58,40
71119,56,40
71160,58,40
71200,63,40
71241,66,40
71281,67,40
71321,47,40
71363,26,-40
71403,10,-40
71443,6,-40
71487,6,-40
71528,15,-40
71569,50,40
71610,67,40
71651,73,40
71692,75,40
71733,68,40
71774,54,40
71818,34,-40
71859,14,-40
71899,8,-40
71940,7,-40
71980,23,-40
72021,63,40
72062,78,40
72102,81,40
72143,81,40
72185,79,40
72228,69,40
72269,58,40
72310,30,-40
72350,14,-40
72391,6,-40
72431,6,-40
72471,11,-40
72519,47,40
72560,68,40
72601,77,40
72642,80,40
72686,79,40
72728,77,40
72769,61,40
72809,29,-40
72849,18,-40
72889,8,-40
72935,8,-40
72977,15,-40
73018,55,40
73058,75,40
73099,80,40
73140,81,40
73180,79,40
73220,75,40
73261,59,40
73302,43,40
73343,27,-40
73387,13,-40
73429,6,-40
73472,6,-40
73515,11,-40
73558,33,-40
73598,59,40
73639,72,40
73680,74,40
73721,74,40
73764,75,40
73808,74,40
73849,75,40
73889,72,40
73929,60,40
73969,44,40
74010,23,-40
74051,12,-40
74092,9,-40
74136,8,-40
74180,19,-40
74221,40,0
74268,61,40
74308,67,40
74348,71,40
74389,68,40
