time,color,angle
223422,67,40
223463,62,40
223507,48,40
223549,33,-40
223589,23,-40
223630,16,-40
223671,10,-40
223712,22,-40
223752,38,-40
223792,59,40
223832,69,40
223873,77,40
223918,79,40
223958,76,40
223999,73,40
224039,57,40
224079,37,-40
224119,21,-40
224162,9,-40
224203,7,-40
224245,19,-40
224287,52,40
224328,68,40
224369,79,40
224411,78,40
224459,65,40
224499,39,-40
224539,17,-40
224582,8,-40
224622,7,-40
224663,15,-40
224703,45,40
224743,66,40
224783,71,40
224823,70,40
224866,62,40
224908,41,40
224949,19,-40
224989,11,-40
225030,7,-40
225070,6,-40
225111,7,-40
225151,19,-40
225193,34,-40
225237,55,40
225279,68,40
225320,70,40
225361,71,40
225401,66,40
225441,50,40
225481,29,-40
225523,13,-40
225566,6,-40
225608,6,-40
225648,12,-40
225689,32,-40
225729,62,40
225778,74,40
225819,76,40
225863,75,40
225903,72,40
225944,61,40
225987,48,40
226028,32,-40
226069,17,-40
226109,8,-40
226149,7,-40
226189,10,-40
226230,24,-40
226271,40,0
226312,49,40
226352,54,40
226392,58,40
226432,53,40
226473,43,40
226517,22,-40
226558,14,-40
226599,8,-40
226639,7,-40
226680,11,-40
226721,23,-40
226761,38,-40
226802,49,40
226842,63,40
226883,69,40
226923,68,40
226963,65,40
227003,59,40
227043,48,40
227088,33,-40
227129,16,-40
227169,8,-40
227210,7,-40
227250,19,-40
227293,46,40
227333,58,40
227373,64,40
227417,64,40
227469,42,40
227510,26,-40
