time,color,angle
327089,71,50
327130,71,50
327170,63,50
327210,28,-50
327254,8,-50
327295,5,-50
327336,5,-50
327386,5,-50
327426,16,-50
327467,42,50
327508,58,50
327549,69,50
327589,70,50
327629,67,50
327669,60,50
327710,36,-50
327754,20,-50
327795,9,-50
327836,5,-50
327877,7,-50
327918,27,-50
327960,56,50
328000,65,50
328040,71,50
328084,71,50
328125,70,50
328165,68,50
328206,55,50
328246,28,-50
328286,11,-50
328326,5,-50
328366,5,-50
328408,6,-50
328450,16,-50
328490,39,-50
328534,55,50
328575,69,50
328616,71,50
328657,70,50
328698,71,50
328738,73,50
328778,70,50
328819,54,50
328860,27,-50
328900,11,-50
328944,10,-50
328985,10,-50
329026,13,-50
329067,7,-50
329107,27,-50
329149,53,50
329190,69,50
329230,73,50
329276,73,50
329317,73,50
329358,71,50
329400,62,50
329446,28,-50
329488,12,-50
329528,6,-50
329569,5,-50
329610,7,-50
329652,17,-50
329696,38,-50
329736,60,50
329777,70,50
329818,74,50
329859,74,50
329899,74,50
329939,73,50
329980,69,50
330025,42,50
330069,21,-50
330115,6,-50
330156,5,-50
330197,5,-50
330237,5,-50
330280,6,-50
330324,25,-50
330366,55,50
330406,67,50
330447,70,50
330488,73,50
330532,72,50
330575,60,50
330616,43,50
330658,27,-50
330698,12,-50
330738,5,-50
330779,5,-50
330819,5,-50
330859,13,-50
330900,35,-50
330940,51,50
330980,65,50
331025,71,50
331066,71,50
331106,68,50
331146,63,50
331186,49,50
