time,color,angle
286365,36,-20
286406,26,-20
286447,22,-20
286489,23,-20
286529,33,-20
286569,49,20
286609,53,20
286650,60,20
286690,58,20
286731,42,20
286775,33,-20
286816,23,-20
286856,18,-20
286904,25,-20
286946,35,-20
286986,45,20
287027,50,20
287070,59,20
287111,55,20
287155,39,-20
287196,25,-20
287237,20,-20
287278,28,-20
287319,37,-20
287359,53,20
287399,63,20
287439,67,20
287479,65,20
287519,59,20
287559,48,20
287601,38,-20
287641,26,-20
287681,22,-20
287726,25,-20
287767,36,-20
287808,50,20
287849,54,20
287890,61,20
287931,58,20
287975,42,20
288015,31,-20
288057,26,-20
288098,17,-20
288139,22,-20
288180,30,-20
288224,36,-20
288266,44,20
288307,51,20
288347,55,20
288388,53,20
288429,48,20
288469,42,20
288510,37,-20
288551,28,-20
288596,21,-20
288636,23,-20
288677,30,-20
288718,39,-20
288758,44,20
288799,52,20
288840,60,20
288880,60,20
288921,50,20
288961,44,20
289004,36,-20
289046,32,-20
289086,25,-20
289129,26,-20
289173,41,20
289215,52,20
289257,51,20
289298,46,20
289338,37,-20
289378,30,-20
289418,23,-20
289459,29,-20
289499,34,-20
289540,43,20
289581,50,20
289625,55,20
289665,52,20
289706,41,20
289747,34,-20
289791,30,-20
289835,22,-20
289876,26,-20
289917,35,-20
289958,44,20
289999,50,20
290041,53,20
290085,49,20
290126,40,0
290167,30,-20
290207,27,-20
290247,25,-20
290288,32,-20
290329,42,20
290370,51,20
290414,56,20
290457,55,20
