time,color,angle
169368,9,-30
169409,16,-30
169453,34,-30
169495,55,30
169535,64,30
169575,73,30
169615,72,30
169656,59,30
169697,43,30
169737,25,-30
169777,14,-30
169817,8,-30
169858,8,-30
169899,16,-30
169943,28,-30
169984,42,30
170027,53,30
170070,64,30
170114,61,30
170155,52,30
170196,36,-30
170236,26,-30
170277,19,-30
170317,15,-30
170357,23,-30
170397,36,-30
170437,49,30
170477,56,30
170517,62,30
170557,61,30
170598,55,30
170639,47,30
170683,38,-30
170724,24,-30
170765,21,-30
170805,20,-30
170849,33,-30
170894,44,30
170935,51,30
170976,58,30
171017,56,30
171058,48,30
171103,39,-30
171144,25,-30
171185,17,-30
171226,15,-30
171267,29,-30
171308,50,30
171352,61,30
171395,67,30
171436,64,30
171476,50,30
171517,30,-30
171563,19,-30
171604,14,-30
171645,15,-30
171685,30,-30
171726,54,30
171767,60,30
171807,65,30
171847,64,30
171887,55,30
171928,35,-30
171969,24,-30
172013,16,-30
172054,15,-30
172094,27,-30
172134,47,30
172175,61,30
172219,72,30
172259,74,30
172299,67,30
172339,58,30
172384,36,-30
172425,21,-30
172465,11,-30
172505,10,-30
172553,24,-30
172594,35,-30
172635,46,30
172675,57,30
172715,65,30
172755,64,30
172795,53,30
172836,38,-30
172876,22,-30
172917,15,-30
172958,16,-30
172999,29,-30
173039,45,30
173083,61,30
173124,64,30
173164,61,30
173204,52,30
173245,36,-30
173285,26,-30
173326,20,-30
173366,16,-30
173406,28,-30
173447,39,-30
