time,color,angle
115849,44,40
115891,50,40
115932,57,40
115973,58,40
116019,54,40
116059,43,40
116099,35,-40
116139,19,-40
116179,9,-40
116219,7,-40
116262,10,-40
116303,24,-40
116343,36,-40
116388,47,40
116428,63,40
116471,67,40
116514,68,40
116558,67,40
116598,61,40
116639,50,40
116682,32,-40
116725,21,-40
116768,11,-40
116809,7,-40
116849,14,-40
116889,30,-40
116935,52,40
116978,67,40
117018,76,40
117066,78,40
117107,76,40
117151,63,40
117192,47,40
117232,21,-40
117273,7,-40
117319,6,-40
117359,6,-40
117399,7,-40
117446,18,-40
117487,26,-40
117529,48,40
117570,63,40
117611,68,40
117651,68,40
117691,62,40
117731,48,40
117771,32,-40
117811,24,-40
117851,15,-40
117892,12,-40
117939,16,-40
117980,36,-40
118021,52,40
118061,62,40
118102,67,40
118148,69,40
118189,68,40
118230,64,40
118276,50,40
118318,29,-40
118359,13,-40
118399,5,-40
118439,5,-40
118479,10,-40
118520,22,-40
118561,39,-40
118602,61,40
118642,75,40
118685,80,40
118728,80,40
118769,78,40
118811,69,40
118851,43,40
118891,21,-40
118931,10,-40
118972,6,-40
119016,6,-40
119058,6,-40
119098,12,-40
119139,32,-40
119188,65,40
119229,75,40
119269,81,40
119309,81,40
119349,77,40
119390,70,40
119431,49,40
119473,29,-40
119516,13,-40
119561,6,-40
119602,6,-40
119643,14,-40
119688,35,-40
119729,57,40
119770,65,40
119815,70,40
119857,70,40
119897,67,40
119941,55,40
119982,47,40
