time,color,angle
90116,53,10
90157,53,10
90201,49,10
90243,45,10
90285,38,-10
90332,32,-10
90375,29,-10
90416,31,-10
90457,39,-10
90498,42,10
90538,46,10
90579,46,10
90622,45,10
90666,38,-10
90707,32,-10
90754,30,-10
90796,34,-10
90837,39,-10
90878,45,10
90918,48,10
90958,53,10
90998,51,10
91041,49,10
91085,40,0
91126,34,-10
91167,32,-10
91208,31,-10
91249,36,-10
91289,43,10
91329,47,10
91369,49,10
91410,47,10
91450,42,10
91491,39,-10
91535,33,-10
91576,32,-10
91616,42,10
91657,38,-10
91697,36,-10
91737,48,10
101761,46,10
101801,44,10
101845,37,-10
101885,32,-10
101926,29,-10
101970,37,-10
102013,47,10
102056,50,10
102097,52,10
102138,48,10
102179,45,10
102220,41,10
102261,39,-10
102304,36,-10
102346,33,-10
102387,34,-10
102427,42,10
102467,47,10
102510,49,10
102554,49,10
102596,44,10
102636,42,10
102676,40,0
102716,38,-10
102757,36,-10
102798,37,-10
102838,41,10
102881,44,10
102925,46,10
102966,45,10
103007,43,10
103048,39,-10
103091,35,-10
103135,34,-10
103177,38,-10
103217,46,10
103257,49,10
103297,54,10
103341,54,10
103384,49,10
103426,48,10
103466,47,10
103507,40,0
103547,34,-10
103589,39,-10
103630,46,10
103670,47,10
103714,49,10
103756,44,10
103797,35,-10
103838,28,-10
103879,26,-10
103920,29,-10
103964,34,-10
104007,39,-10
104048,46,10
104091,52,10
104135,53,10
104175,50,10
104216,46,10
