time,color,angle
136214,16,-30
136254,16,-30
136295,38,-30
136335,48,30
136379,64,30
136422,68,30
136464,69,30
136504,66,30
136545,59,30
136591,49,30
136634,38,-30
136674,22,-30
136714,14,-30
136755,12,-30
136796,20,-30
136837,32,-30
136884,44,30
136925,52,30
136965,59,30
137005,59,30
137045,49,30
137085,35,-30
137125,24,-30
137165,20,-30
137214,23,-30
137254,39,-30
137295,56,30
137336,62,30
137377,66,30
137417,65,30
137459,57,30
137503,46,30
137544,32,-30
137584,22,-30
137625,15,-30
137666,20,-30
137707,35,-30
137747,53,30
137788,56,30
137828,65,30
137872,64,30
137913,56,30
137954,41,30
138006,22,-30
138047,17,-30
138089,9,-30
138130,10,-30
138173,19,-30
138214,31,-30
138254,41,30
138295,50,30
138335,62,30
138375,61,30
138415,56,30
138461,40,0
138501,27,-30
138545,22,-30
138587,17,-30
138629,20,-30
138674,38,-30
138714,52,30
138755,62,30
138796,68,30
138837,68,30
138878,60,30
138918,47,30
138958,31,-30
138999,17,-30
139044,10,-30
139085,8,-30
139125,13,-30
139166,25,-30
139207,47,30
139248,59,30
139289,65,30
139330,70,30
139374,59,30
139415,52,30
139455,43,30
139502,33,-30
139544,29,-30
139585,22,-30
139626,21,-30
139667,24,-30
139708,35,-30
139748,45,30
139788,53,30
139829,59,30
139873,59,30
139915,51,30
139955,38,-30
139999,29,-30
140039,23,-30
140079,22,-30
140123,32,-30
140164,51,30
140206,60,30
140247,65,30
140288,64,30
140332,61,30
