time,color,angle
66007,35,-30
66049,25,-30
66094,18,-30
66135,17,-30
66175,29,-30
66216,39,-30
66257,48,30
66297,55,30
66338,62,30
66379,60,30
66423,52,30
66464,43,30
66504,29,-30
66545,21,-30
66585,15,-30
66626,10,-30
66666,19,-30
66714,33,-30
66755,43,30
66795,55,30
66835,59,30
66875,64,30
66915,60,30
66959,51,30
67003,46,30
67046,31,-30
67087,20,-30
67127,12,-30
67167,12,-30
67207,18,-30
67248,27,-30
67288,43,30
67328,47,30
67368,57,30
67408,55,30
67449,43,30
67493,29,-30
67534,18,-30
67574,12,-30
67614,10,-30
67654,20,-30
67695,36,-30
67736,51,30
67777,62,30
67819,67,30
67859,51,30
67899,44,30
67943,36,-30
67984,35,-30
68025,26,-30
68065,27,-30
68106,37,-30
68147,52,30
68194,64,30
68235,69,30
68278,69,30
68318,63,30
68358,59,30
68398,56,30
68442,48,30
68484,36,-30
68524,20,-30
68568,16,-30
68608,15,-30
68648,26,-30
68694,40,0
68735,59,30
68775,66,30
68815,66,30
68855,64,30
68895,58,30
68935,54,30
68979,45,30
69023,36,-30
69064,25,-30
69105,17,-30
69145,22,-30
69186,46,30
69227,62,30
69267,69,30
69307,69,30
69352,67,30
69393,57,30
69433,48,30
69474,37,-30
69514,28,-30
69555,22,-30
69595,27,-30
69636,54,30
69677,70,30
69718,73,30
69758,74,30
69799,72,30
69843,68,30
69886,65,30
69929,61,30
69974,51,30
70015,40,0
70056,24,-30
70097,18,-30
