time,color,angle
74245,9,-30
74285,11,-30
74325,23,-30
74365,45,30
74406,64,30
74446,67,30
74486,71,30
74527,71,30
74569,70,30
74613,68,30
74654,67,30
74695,56,30
74735,48,30
74775,38,-30
74816,30,-30
74856,22,-30
74896,22,-30
74937,33,-30
74984,58,30
75026,67,30
75076,71,30
75117,71,30
75158,70,30
75199,69,30
75244,68,30
75285,67,30
75326,62,30
75366,59,30
75406,52,30
75447,37,-30
75488,31,-30
75528,26,-30
75568,28,-30
75608,36,-30
75648,57,30
75689,66,30
75734,68,30
75774,68,30
75815,68,30
75856,67,30
75897,68,30
75938,67,30
75978,65,30
76018,64,30
76058,59,30
76099,48,30
76143,26,-30
76184,17,-30
76225,17,-30
76266,17,-30
76306,27,-30
76347,37,-30
76388,56,30
76428,71,30
76472,68,30
76514,71,30
76554,67,30
76595,67,30
76637,66,30
76678,64,30
76719,60,30
76764,56,30
76805,45,30
76845,36,-30
76886,24,-30
76926,21,-30
76966,21,-30
77007,33,-30
77048,53,30
77091,65,30
77134,67,30
77174,66,30
77214,65,30
77254,62,30
77295,59,30
77335,57,30
77376,45,30
77416,32,-30
77457,24,-30
77497,15,-30
77537,10,-30
77578,14,-30
77619,27,-30
77664,43,30
77705,53,30
77745,56,30
77786,57,30
77827,56,30
77867,55,30
77908,52,30
77948,43,30
77988,33,-30
78028,22,-30
78068,15,-30
78108,13,-30
78149,16,-30
78193,27,-30
78234,42,30
78277,52,30
78318,59,30
