time,color,angle
179391,30,-20
179433,20,-20
179476,20,-20
179516,28,-20
179556,40,0
179597,48,20
179641,56,20
179685,54,20
179726,47,20
179767,37,-20
179811,29,-20
179854,23,-20
179896,26,-20
179936,38,-20
179977,44,20
180017,52,20
180057,55,20
180097,55,20
180140,45,20
180180,34,-20
180224,27,-20
180266,20,-20
180307,22,-20
180347,31,-20
180387,35,-20
180427,44,20
180468,53,20
180508,58,20
180549,58,20
180590,54,20
180630,48,20
180670,41,20
180710,30,-20
180754,22,-20
180796,17,-20
180836,19,-20
180877,26,-20
180917,29,-20
180958,38,-20
181001,45,20
181046,49,20
181087,51,20
181127,48,20
181169,45,20
181209,39,-20
181249,36,-20
181289,29,-20
181330,33,-20
181374,42,20
181416,49,20
181456,51,20
181496,49,20
181537,45,20
181581,37,-20
181625,32,-20
181667,27,-20
181708,32,-20
181749,40,0
181790,48,20
181831,51,20
181875,51,20
181916,45,20
181956,38,-20
181999,31,-20
182043,24,-20
182086,30,-20
182126,40,0
182167,48,20
182207,52,20
182248,51,20
182288,47,20
182329,35,-20
182369,25,-20
182409,20,-20
182449,23,-20
182489,31,-20
182531,42,20
182576,51,20
182617,58,20
182657,57,20
182702,47,20
182746,41,20
182786,38,-20
182827,28,-20
182868,19,-20
182909,19,-20
182950,27,-20
182990,38,-20
183034,47,20
183075,52,20
183116,55,20
183156,52,20
183197,42,20
183237,30,-20
183278,24,-20
183318,20,-20
183359,20,-20
183400,33,-20
183440,47,20
183483,56,20
