time,color,angle
254959,29,-20
254999,25,-20
255039,25,-20
255079,33,-20
255119,38,-20
255160,46,20
255201,53,20
255245,56,20
255290,52,20
255333,43,20
255375,36,-20
255418,29,-20
255459,23,-20
255500,29,-20
255540,39,-20
255584,50,20
255626,54,20
255666,59,20
255706,59,20
255747,49,20
255787,44,20
255828,35,-20
255868,24,-20
255909,17,-20
255949,20,-20
255991,29,-20
256035,40,0
256076,49,20
256116,57,20
256157,56,20
256201,48,20
256245,34,-20
256286,27,-20
256326,21,-20
256367,20,-20
256407,31,-20
256447,39,-20
256487,45,20
256527,56,20
256568,61,20
256609,57,20
256651,42,20
256695,35,-20
256736,23,-20
256780,18,-20
256820,20,-20
256860,30,-20
256900,41,20
256940,53,20
256980,59,20
257024,59,20
257066,46,20
257106,35,-20
257146,27,-20
257190,20,-20
257234,24,-20
257276,41,20
257316,52,20
257357,57,20
257397,48,20
257438,38,-20
257478,24,-20
257518,20,-20
257559,23,-20
257600,31,-20
257640,45,20
257686,57,20
257726,62,20
257767,53,20
257816,42,20
257856,36,-20
257897,30,-20
257939,19,-20
257981,22,-20
258025,37,-20
258066,44,20
258107,52,20
258147,55,20
258187,53,20
258229,44,20
258269,36,-20
258310,25,-20
258351,20,-20
258395,22,-20
258436,35,-20
258476,43,20
258517,51,20
258557,54,20
258601,52,20
258641,47,20
258685,42,20
258726,35,-20
258766,24,-20
258807,19,-20
258847,21,-20
258888,29,-20
258928,38,-20
258969,45,20
259009,55,20
259049,60,20
