time,color,angle
309011,14,-20
309055,20,-20
309095,33,-20
309139,43,20
309180,53,20
309220,62,20
309261,61,20
309305,57,20
309346,46,20
309387,31,-20
309427,24,-20
309468,17,-20
309509,18,-20
309551,24,-20
309596,42,20
309639,53,20
309679,64,20
309720,59,20
309760,48,20
309804,32,-20
309846,27,-20
309887,16,-20
309927,16,-20
309969,26,-20
310009,36,-20
310049,46,20
310090,59,20
310134,65,20
310176,62,20
310219,51,20
310265,41,20
310306,36,-20
310346,28,-20
310387,24,-20
310427,22,-20
310468,24,-20
310508,32,-20
310549,44,20
310589,47,20
310629,61,20
310669,61,20
310709,57,20
310749,49,20
310789,34,-20
310831,27,-20
310875,18,-20
310916,21,-20
310956,30,-20
310997,40,0
311038,45,20
311078,53,20
311118,55,20
311159,48,20
311200,40,0
311240,28,-20
311280,23,-20
311324,22,-20
311366,32,-20
311406,42,20
311447,48,20
311488,52,20
311529,48,20
311569,35,-20
311609,28,-20
311649,25,-20
311690,28,-20
311731,39,-20
311776,49,20
311816,55,20
311856,59,20
311896,55,20
311939,48,20
311979,43,20
312020,29,-20
312060,20,-20
312100,15,-20
312143,17,-20
312184,25,-20
312226,41,20
312267,55,20
312307,63,20
312349,60,20
312390,47,20
312431,38,-20
312472,29,-20
312515,24,-20
312556,24,-20
312596,33,-20
312637,39,-20
312679,52,20
312719,61,20
312759,67,20
312800,63,20
312840,45,20
312884,32,-20
312926,26,-20
312966,19,-20
313007,25,-20
313051,39,-20
313095,51,20
