time,color,angle
49459,45,30
49499,61,30
49543,71,30
49584,77,30
49624,74,30
49667,70,30
49708,56,30
49748,40,0
49793,21,-30
49833,11,-30
49873,9,-30
49915,14,-30
49956,28,-30
49997,49,30
50039,63,30
50083,73,30
50124,72,30
50165,71,30
50205,62,30
50245,53,30
50285,39,-30
50326,24,-30
50366,15,-30
50406,14,-30
50447,19,-30
50487,30,-30
50527,45,30
50568,54,30
50608,61,30
50649,61,30
50689,51,30
50733,42,30
50774,31,-30
50814,26,-30
50855,18,-30
50896,16,-30
50936,23,-30
50976,32,-30
51017,42,30
51058,52,30
51098,59,30
51139,62,30
51179,59,30
51223,56,30
51264,51,30
51305,40,0
51345,25,-30
51385,18,-30
51425,15,-30
51465,17,-30
51506,38,-30
51547,52,30
51587,65,30
51627,75,30
51685,73,30
51726,45,30
51767,29,-30
51809,23,-30
51853,16,-30
51894,15,-30
51935,24,-30
51976,39,-30
52016,58,30
52057,64,30
52097,68,30
52138,68,30
52179,66,30
52219,62,30
52260,56,30
52301,49,30
52344,23,-30
52384,13,-30
52425,9,-30
52466,8,-30
52507,11,-30
52548,17,-30
52589,31,-30
52631,43,30
52675,59,30
52716,66,30
52757,67,30
52797,56,30
52837,40,0
52878,24,-30
52922,14,-30
52963,21,-30
53006,47,30
53047,65,30
53088,70,30
53129,67,30
53174,51,30
53215,36,-30
53256,22,-30
53302,14,-30
53344,13,-30
53384,23,-30
53425,43,30
53465,57,30
53506,67,30
53546,64,30
