time,color,angle
173862,77,50
173905,79,50
173946,75,50
173987,78,50
174027,69,50
174067,42,50
174107,21,-50
174148,7,-50
174189,6,-50
174230,6,-50
174274,5,-50
174315,10,-50
174356,32,-50
174397,64,50
174438,78,50
174478,80,50
174518,80,50
174558,80,50
174599,79,50
174639,67,50
174685,33,-50
174725,6,-50
174766,6,-50
174806,6,-50
174847,6,-50
174888,7,-50
174928,42,50
174968,64,50
175008,79,50
175048,81,50
175088,77,50
175130,61,50
175175,29,-50
175215,13,-50
175256,6,-50
175297,6,-50
175337,6,-50
175378,23,-50
175418,55,50
175458,72,50
175499,80,50
175539,82,50
175579,80,50
175619,75,50
175659,47,50
175699,19,-50
175744,6,-50
175785,5,-50
175829,6,-50
175870,5,-50
175910,18,-50
175954,39,-50
175995,55,50
176035,69,50
176076,74,50
176116,75,50
176164,73,50
176206,66,50
176247,45,50
176288,24,-50
176332,10,-50
176372,5,-50
176416,5,-50
176457,6,-50
176498,19,-50
176538,46,50
176578,62,50
176620,68,50
176660,69,50
176702,68,50
176746,66,50
176786,44,50
176827,17,-50
176867,7,-50
176908,4,-50
176948,5,-50
176989,4,-50
177030,5,-50
177074,20,-50
177116,41,50
177156,62,50
177197,65,50
177237,64,50
177279,61,50
177319,51,50
177359,30,-50
177400,15,-50
177440,6,-50
177480,4,-50
177525,5,-50
177566,12,-50
177606,39,-50
177646,68,50
177686,75,50
177731,76,50
177775,74,50
177816,75,50
177860,75,50
177900,75,50
177940,50,50
