time,color,angle
290497,51,20
290537,44,20
290577,33,-20
290620,27,-20
290664,21,-20
290705,24,-20
290747,32,-20
290787,40,0
290827,44,20
290867,51,20
290911,48,20
290955,37,-20
290996,29,-20
291036,24,-20
291084,29,-20
291125,44,20
291166,53,20
291207,58,20
291247,56,20
291287,50,20
291331,46,20
291375,35,-20
291416,26,-20
291457,19,-20
291498,17,-20
291544,25,-20
291586,30,-20
291627,40,0
291667,48,20
291708,53,20
291748,54,20
291789,45,20
291829,42,20
291869,31,-20
291909,28,-20
291950,19,-20
291991,23,-20
292035,33,-20
292076,39,-20
292117,47,20
292157,52,20
292198,53,20
292238,53,20
292279,52,20
292320,48,20
292360,36,-20
292404,35,-20
292447,27,-20
292488,27,-20
292529,33,-20
292569,44,20
292609,47,20
292649,50,20
292690,47,20
292730,41,20
292770,30,-20
292810,24,-20
292851,21,-20
292891,25,-20
292935,32,-20
292975,41,20
293016,44,20
293057,48,20
293097,48,20
293143,44,20
293183,34,-20
293226,26,-20
293266,20,-20
293307,22,-20
293347,33,-20
293388,42,20
293429,52,20
293475,56,20
293516,52,20
293557,47,20
293598,38,-20
293639,33,-20
293679,27,-20
293719,29,-20
293759,40,0
293800,47,20
293840,51,20
293881,48,20
293925,41,20
293965,32,-20
294005,22,-20
294048,18,-20
294090,23,-20
294131,33,-20
294175,47,20
294216,53,20
294256,58,20
294300,56,20
294347,46,20
294388,38,-20
294428,35,-20
294471,30,-20
294515,26,-20
294555,37,-20
294595,43,20
