,controller config,fot safety,fot comfort,fot mean comfort,RF safety,RF comfort,RF mean comfort,RF euclidean,RF dtw
0,10.0,0.4597701132297516,1.1494252681732178,0.1490289270877838,0.29057470868373747,0.24712644819170237,0.07643546123400158,1.6517114723836335,-13.038679615255607
1,10.0,0.3448275625705719,0.27586209774017334,0.09353944659233093,0.29057470868373747,0.24712644819170237,0.07641960731696808,2.441368068493701,-13.440389247852417
2,10.0,0.3448275923728943,0.29885056614875793,0.11097899079322815,0.29057470868373747,0.24712644819170237,0.07746598040235453,1.7939882441423594,-13.502817028424078
3,10.0,0.3218390643596649,0.4137931168079376,0.11256441473960876,0.29057470868373747,0.24712644819170237,0.07677632465872956,1.7181065864798326,-13.559373496914382
4,10.0,0.5517241358757019,0.4367815852165222,0.10516580939292908,0.2255172357990825,0.23908045865595334,0.08840797951937408,2.018814604508706,-12.538443022949544
5,10.0,0.2988505959510803,0.3218390941619873,0.09406790137290955,0.29057470868373747,0.24712644819170237,0.07794688997083696,1.010006717272053,-13.526904327006077
6,10.0,0.3218390643596649,0.3218391537666321,0.08851896226406097,0.2255172357990825,0.2347126392275095,0.08810939277768479,1.5354771607317461,-13.768456407482347
7,10.0,0.36781609058380127,0.39080458879470825,0.13423171639442444,0.29057470868373747,0.24712644819170237,0.07766679984827835,2.2296226160607997,-13.078816352797322
8,10.0,0.2988505959510803,0.5747126340866089,0.11917030066251755,0.29057470868373747,0.24712644819170237,0.0750931438028641,1.5942928854748564,-13.709322868684332
9,10.0,0.3678160607814789,0.36781609058380127,0.11679217219352722,0.2255172357990825,0.2301149410381913,0.08964460216762349,2.000888261722362,-13.217993526409522
10,20.0,0.5287356376647949,0.3448275923728943,0.11414981633424759,0.29057470868373747,0.2491953913122416,0.07976218895451433,2.282139033740651,-10.728043448501914
11,20.0,0.5977011919021606,0.6436781883239746,0.12551195919513702,0.29057470868373747,0.24712644819170237,0.07577751461716217,3.5818264978994567,-8.74925036785564
12,20.0,0.6206896305084229,0.3908046782016754,0.14427269995212555,0.3406896571904934,0.24712644819170237,0.07435856923889154,3.2854074297613205,-9.270733641580346
13,20.0,0.5747126340866089,0.7586207389831543,0.18443651497364044,0.29057470868373747,0.2531034592166543,0.079035541096638,3.2808946104163854,-8.57143075360568
14,20.0,0.5287356376647949,0.5977011919021606,0.1479720026254654,0.29057470868373747,0.24712644819170237,0.07763509159672191,3.2747371680430133,-10.375656262522833
15,20.0,0.6206896305084229,0.5517241954803467,0.1490289270877838,0.3535632202864206,0.24712644819170237,0.07409169048798836,2.840693675471079,-9.29593209528478
16,20.0,0.6896551847457886,0.45977020263671875,0.15140704810619354,0.29057470868373747,0.24712644819170237,0.07841987102709967,3.6452424064887294,-7.506487202825781
17,20.0,0.5977011919021606,0.41379308700561523,0.14083760976791382,0.36643678463096263,0.24712644819170237,0.08687541377955468,3.350379060532095,-9.018771821534674
18,20.0,0.7126436233520508,0.5517241358757019,0.16065530478954315,0.29057470868373747,0.24712644819170237,0.0771647526486509,3.325008278656436,-8.321659287762193
19,20.0,0.5977011919021606,0.6666666865348816,0.18470075726509094,0.3733333338887012,0.24712644819170237,0.07349187578106747,1.849326095815108,-9.62951306442961
20,30.0,0.6896551847457886,0.8965517282485962,0.18390804529190063,0.5944827558562673,0.4749425297230481,0.09971198157546507,5.371599089907396,-6.1559413171835375
21,30.0,0.8735631704330444,0.7126436233520508,0.17730215191841125,0.5793103552892291,0.4802298871427774,0.0976667965927172,6.230329417175749,-5.200739473484761
22,30.0,0.8045977354049683,0.5517241358757019,0.15299247205257416,0.5956321765019977,0.4783908043056726,0.10282467752138433,6.640566122438396,-7.759956001777996
23,30.0,0.7816091775894165,0.6206896305084229,0.16065531969070435,0.7103448284134781,0.5082758562639356,0.10873563080811981,5.15254868431138,-9.182088874774761
24,30.0,0.7126436233520508,0.5977010726928711,0.16250495612621307,0.5793103552892291,0.49770115524530417,0.10277183183308304,4.098670412245647,-7.207370950359011
25,30.0,0.7356321811676025,0.6436781883239746,0.14347997307777405,0.7013792884812272,0.7468965423852205,0.10722156444243316,4.548900532154901,-10.036823553479152
