,controller config,fot safety,fot comfort,fot mean comfort,BC_det best_loss safety,BC_det best_loss comfort,BC_det best_loss mean comfort,BC_det best_loss euclidean,BC_det best_loss dtw,BC_det best_eucl safety,BC_det best_eucl comfort,BC_det best_eucl mean comfort,BC_det best_eucl euclidean,BC_det best_eucl dtw,BC_det best_dtw safety,BC_det best_dtw comfort,BC_det best_dtw mean comfort,BC_det best_dtw euclidean,BC_det best_dtw dtw
0,10.0,0.4597701132297516,1.1494252681732178,0.1490289270877838,0.2969423830509186,0.3087015151977539,0.12378154695034027,2.576174736022949,-13.103888511657715,0.17172613739967346,0.015249377116560936,0.000625494634732604,1.9046143293380737,-11.527320861816406,0.2584608793258667,0.3581061363220215,0.12369558215141296,1.5826442241668701,-13.344134330749512
1,10.0,0.3448275625705719,0.27586209774017334,0.09353944659233093,0.2538829445838928,0.3147597014904022,0.14166629314422607,2.235762119293213,-13.29160213470459,0.15031558275222778,0.013021642342209816,0.00041170709300786257,1.9811830520629883,-11.296683311462402,0.2564203143119812,0.3581157326698303,0.12579968571662903,2.3552422523498535,-13.274518966674805
2,10.0,0.3448275923728943,0.29885056614875793,0.11097899079322815,0.30441829562187195,0.31156373023986816,0.14675548672676086,1.5062516927719116,-13.387850761413574,0.17027361690998077,0.024271702393889427,0.0007412182749249041,1.7949270009994507,-12.035572052001953,0.3044969439506531,0.35737699270248413,0.12102717906236649,1.8463205099105835,-13.5849027633667
3,10.0,0.3218390643596649,0.4137931168079376,0.11256441473960876,0.2407952845096588,0.31550049781799316,0.15609881281852722,1.546917200088501,-13.544376373291016,0.16721056401729584,0.02356984280049801,0.0009192117140628397,1.7939637899398804,-12.159245491027832,0.254134863615036,0.3579201102256775,0.1201314777135849,1.7326170206069946,-13.716769218444824
4,10.0,0.5517241358757019,0.4367815852165222,0.10516580939292908,0.26461270451545715,0.3085765838623047,0.12283704429864883,2.5755608081817627,-12.725125312805176,0.14156490564346313,0.017628394067287445,0.0011789359850808978,1.8718079328536987,-11.832706451416016,0.2536613941192627,0.35805052518844604,0.1294264942407608,1.9857141971588135,-13.153584480285645
5,10.0,0.2988505959510803,0.3218390941619873,0.09406790137290955,0.24072834849357605,0.30509933829307556,0.15244166553020477,2.142413377761841,-13.36024284362793,0.1577068269252777,0.059050243347883224,0.001964257098734379,1.6000572443008423,-12.705803871154785,0.24838776886463165,0.3583226203918457,0.1316700577735901,1.6895477771759033,-13.582366943359375
6,10.0,0.3218390643596649,0.3218391537666321,0.08851896226406097,0.31054002046585083,0.3088156580924988,0.11786961555480957,2.1692657470703125,-13.435338020324707,0.16332238912582397,0.03088795393705368,0.0012181975180283189,1.7430671453475952,-12.451380729675293,0.25416693091392517,0.3585391044616699,0.12864233553409576,1.7524919509887695,-13.805980682373047
7,10.0,0.36781609058380127,0.39080458879470825,0.13423171639442444,0.258148193359375,0.30780211091041565,0.1441955715417862,1.5335896015167236,-13.147708892822266,0.16915543377399445,0.02502165362238884,0.0007387878140434623,1.8015244007110596,-12.001420021057129,0.2549741566181183,0.3582269251346588,0.12380876392126083,2.0948638916015625,-13.459534645080566
8,10.0,0.2988505959510803,0.5747126340866089,0.11917030066251755,0.27248337864875793,0.31246525049209595,0.14501483738422394,1.9171196222305298,-13.479172706604004,0.13118501007556915,0.022553443908691406,0.0006051695672795177,1.6611555814743042,-12.703722953796387,0.2541320025920868,0.3584938645362854,0.12555181980133057,2.0537710189819336,-13.59256362915039
9,10.0,0.3678160607814789,0.36781609058380127,0.11679217219352722,0.2798413038253784,0.31062716245651245,0.1442040354013443,1.7924515008926392,-13.462860107421875,0.16829998791217804,0.026356175541877747,0.0008285321528092027,1.8747715950012207,-11.72758960723877,0.2534318268299103,0.3581523895263672,0.12142884731292725,1.766783356666565,-13.553771018981934
