,config1_kld,config2_kld,config3_kld,config4_kld,config5_kld
Random,345.31594887949404,294.85725864079143,117.40555200952579,156.23855050453884,600.1969397791366,
PR,251595831.18832213,6.765751404861408,60324503604.75843,576686483945.8264,3.7688693832308324,
RF,1.6664559477382952,8.010865791926964e+30,1753.2449101337452,7625403032662.651,7.619843225946407e+30,
BC_det_best_loss,500531.5931040186,1.52899719268728e+30,38435207000.267586,249477106203.63324,6670955086375.248,
BC_det_best_eucl,3745069.8126687696,1296287.160099894,40728714634.04821,254823937876.0292,6638709511636.447,
BC_det_best_dtw,3745069.8126687696,1296287.160099894,40728714634.04821,254823937876.0292,6638709511636.447,
BC_nondet_best_loss,29.8804341809126,32.98717870782552,17.1948020625849,24.88626956099113,18.163692016540153,
BC_nondet_best_eucl,8.7383635812132,27.39332341553,11.14228813243759,17.67589215029001,13.60861251749216,
BC_nondet_best_dtw,13.32863047325751,37.064782822202694,10.42414217121638,21.34274124637415,16.22951633731264,
GAIL_det_ppo_best_loss,11523952.19753624,1035653247.0524412,1035483077.952384,1363404722.9828043,11086803989.76341,
GAIL_det_ppo_best_eucl,11523952.19753624,1035653247.0524412,1035483077.952384,1363404722.9828043,11086803989.76341,
GAIL_det_ppo_best_dtw,4034766709942.8057,89856972.64974104,2.861666417239728e+30,1187407516.2625012,5328804979.374632,
GAIL_nondet_ppo_best_loss,54.81183152587703,49.45034095543801,37.80169107685011,37.8513947111109,26.66964935711605,
GAIL_nondet_ppo_best_eucl,81365.34656461423,12022.66441865998,633.945469781897,26.66388841909509,11950.83882240457,
GAIL_nondet_ppo_best_dtw,47081.08859023868,20585.472239686984,906.3915652559791,22.4393926754932,11772.192500028485,
BCxGAIL_det_ppo_best_loss,8620.197013191442,1607688777490.4587,9791723.261872478,5119863.941384223,7629730544066.849,
BCxGAIL_det_ppo_best_eucl,34642463.25693202,14821012.752682777,127844042.56300405,81022355.16547914,256917886.12980053,
BCxGAIL_det_ppo_best_dtw,34642463.25693202,14821012.752682777,127844042.56300405,81022355.16547914,256917886.12980053,
BCxGAIL_nondet_ppo_best_loss,40.62734221230164,27.54863493095513,28.50934161976557,42.98205200079032,15.753888669963159,
BCxGAIL_nondet_ppo_best_eucl,11.722965032830224,17.4961451794973,7.247473640633334,4.781147057963221,117.30745107450026,
BCxGAIL_nondet_ppo_best_dtw,15.211248379733874,15.67023675119713,6.471065217041605,4.77143328393284,90.13577168806904,
