,controller config,fot safety,fot comfort,fot mean comfort,Random safety,Random comfort,Random mean comfort
0,10.0,0.3448275625705719,0.4827585816383362,0.09591756016016006,1.1669237613677979,5.960938453674316,2.0580592155456543
1,10.0,0.4367816150188446,0.4597701132297516,0.08825472742319107,1.1712307929992676,6.233341217041016,1.8717074394226074
2,10.0,0.5057471394538879,0.4597700834274292,0.10225921869277954,1.1611369848251343,5.893765449523926,1.9355096817016602
3,10.0,0.3448275923728943,0.436781644821167,0.10199496150016785,1.1514147520065308,5.4805192947387695,1.8653922080993652
4,10.0,0.3448275923728943,0.5057470798492432,0.10040955990552902,1.1530524492263794,5.446504592895508,2.3943896293640137
5,10.0,0.39080458879470825,0.5517241358757019,0.12709736824035645,1.1624482870101929,6.536529064178467,2.5366146564483643
6,10.0,0.4597701132297516,0.4367816150188446,0.10543004423379898,1.1410715579986572,5.9057488441467285,1.908947467803955
7,10.0,0.2988505959510803,0.41379308700561523,0.10225921124219894,1.170425534248352,6.263304233551025,2.0767393112182617
8,10.0,0.27586206793785095,0.2988505959510803,0.0734575167298317,1.1567132472991943,5.732063293457031,1.881408452987671
9,10.0,0.39080458879470825,0.3448275923728943,0.09988108277320862,1.1655832529067993,5.5840864181518555,1.923659086227417
10,20.0,0.5287356376647949,0.4597700834274292,0.14400845766067505,1.1474015712738037,6.543894290924072,2.1972639560699463
11,20.0,0.6206896305084229,0.5747126340866089,0.16171224415302277,1.1704392433166504,5.534364700317383,1.9983372688293457
12,20.0,0.5517241358757019,0.5977011322975159,0.12577620148658752,1.1468204259872437,6.885356903076172,2.3739073276519775
13,20.0,0.6206896305084229,0.4367816746234894,0.1479719877243042,1.1503849029541016,5.788187026977539,1.9324315786361694
14,20.0,0.6206896305084229,0.41379314661026,0.12234113365411758,1.168470859527588,7.102149963378906,2.1696295738220215
15,20.0,0.5747126340866089,0.48275864124298096,0.1323820799589157,1.1150263547897339,5.254716396331787,2.0078368186950684
16,20.0,0.7586207389831543,0.5977011919021606,0.16197648644447327,1.1526801586151123,5.193983554840088,2.2453548908233643
17,20.0,0.5517241358757019,0.5747126340866089,0.17016778886318207,1.1393840312957764,5.712310791015625,2.00264835357666
18,20.0,0.6666666269302368,0.5977011919021606,0.15087857842445374,1.1643874645233154,5.996801853179932,2.0989277362823486
19,20.0,0.6666666269302368,0.48275864124298096,0.17043201625347137,1.1691133975982666,5.972980499267578,2.4912683963775635
20,30.0,0.8275861740112305,0.5517240762710571,0.13370327651500702,1.1720205545425415,5.346858501434326,1.9265854358673096
21,30.0,0.6896551847457886,0.48275867104530334,0.12815432250499725,1.1183546781539917,5.729003429412842,1.8641810417175293
22,30.0,0.7356321811676025,0.9195401072502136,0.15087857842445374,1.1644514799118042,5.580687046051025,2.0402629375457764
23,30.0,0.7126436233520508,0.5287356376647949,0.13502445816993713,1.1645634174346924,5.999580383300781,2.2340166568756104
24,30.0,0.9885057210922241,0.7586207389831543,0.18364381790161133,1.1723315715789795,6.485230445861816,2.2019495964050293
25,30.0,0.7586207389831543,0.5747126936912537,0.14400845766067505,1.1616252660751343,5.803904056549072,2.069348096847534
26,30.0,0.8275861740112305,0.6206897497177124,0.16831813752651215,1.1664050817489624,6.21729850769043,2.110708236694336
27,30.0,0.7586207389831543,0.5517241954803467,0.14189457893371582,1.1718207597732544,5.226716995239258,1.970949411392212
28,30.0,0.8275861740112305,0.8505748510360718,0.16884660720825195,1.1471298933029175,6.775480270385742,2.201200246810913
29,30.0,0.7126436233520508,0.48275870084762573,0.13793103396892548,1.1668260097503662,5.2926530838012695,1.884345531463623
30,40.0,0.919540286064148,0.7126436233520508,0.19474169611930847,1.1709455251693726,6.1194562911987305,2.509180784225464
31,40.0,0.8275861740112305,0.873563289642334,0.15061436593532562,1.1139113903045654,5.6762309074401855,1.5905237197875977
32,40.0,0.8045977354049683,0.48275870084762573,0.14955739676952362,1.161704659461975,5.954847812652588,1.8769876956939697
33,40.0,0.8045977354049683,0.6436781287193298,0.13528867065906525,1.1588773727416992,5.551728248596191,1.9009686708450317
34,40.0,0.7816091775894165,0.8505746722221375,0.1482362449169159,1.1328057050704956,5.724823951721191,1.8497363328933716
35,40.0,0.8965517282485962,1.2413792610168457,0.20980313420295715,1.1644463539123535,5.514562606811523,2.260582685470581
36,40.0,0.8505747318267822,0.5747126340866089,0.17915180325508118,1.1632213592529297,5.562838554382324,2.472095251083374
37,40.0,0.8505747318267822,1.2413793802261353,0.19421322643756866,1.163805365562439,6.609323978424072,1.8297877311706543
38,40.0,0.8965517282485962,0.6206895709037781,0.17386707663536072,1.1355122327804565,6.598701477050781,2.251601219177246
39,40.0,0.8505747318267822,0.5747127532958984,0.15801294147968292,1.146727442741394,6.349681854248047,2.304941415786743
40,50.0,1.1724138259887695,2.1379308700561523,0.32685956358909607,1.1632648706436157,6.41493034362793,2.0314266681671143
41,50.0,0.8735631704330444,1.5172414779663086,0.21588055789470673,1.1450753211975098,6.103191375732422,2.5351712703704834
42,50.0,0.9425287246704102,1.2413794994354248,0.2726912498474121,1.1666841506958008,6.488656997680664,2.079364538192749
43,50.0,0.8505747318267822,1.1954023838043213,0.19394898414611816,1.1514211893081665,6.124743461608887,2.2898669242858887
44,50.0,0.8275861740112305,0.8965516686439514,0.18602190911769867,1.1322026252746582,6.318980693817139,2.305149555206299
45,50.0,0.8045977354049683,0.9885057210922241,0.20002640783786774,1.1328184604644775,5.658265113830566,2.0532264709472656
