,controller config,fot safety,fot comfort,fot mean comfort,GAIL_det_ppo best_loss safety,GAIL_det_ppo best_loss comfort,GAIL_det_ppo best_loss mean comfort,GAIL_det_ppo best_eucl safety,GAIL_det_ppo best_eucl comfort,GAIL_det_ppo best_eucl mean comfort,GAIL_det_ppo best_dtw safety,GAIL_det_ppo best_dtw comfort,GAIL_det_ppo best_dtw mean comfort
0,10.0,0.3448275625705719,0.4827585816383362,0.09591756016016006,0.11146502196788788,0.0612558089196682,0.007066079881042242,0.04486757516860962,0.04452149569988251,0.0027426457963883877,0.16823717951774597,0.11292079091072083,0.03594981133937836
1,10.0,0.4367816150188446,0.4597701132297516,0.08825472742319107,0.14420868456363678,0.09861476719379425,0.00853086169809103,0.04690307378768921,0.042202457785606384,0.002526351483538747,0.1890794038772583,0.12253422290086746,0.038531843572854996
2,10.0,0.5057471394538879,0.4597700834274292,0.10225921869277954,0.1193312406539917,0.06908223032951355,0.008387255482375622,0.043706879019737244,0.031758636236190796,0.0023360522463917732,0.17546865344047546,0.11336466670036316,0.03529246896505356
3,10.0,0.3448275923728943,0.436781644821167,0.10199496150016785,0.11457326263189316,0.09270255267620087,0.007959393784403801,0.03996354341506958,0.04231284558773041,0.003415892133489251,0.22164717316627502,0.11208970844745636,0.03720800206065178
4,10.0,0.3448275923728943,0.5057470798492432,0.10040955990552902,0.11738970875740051,0.10347434878349304,0.007346142083406448,0.044696882367134094,0.06990978121757507,0.003599864896386862,0.15833786129951477,0.13312414288520813,0.03684574365615845
5,10.0,0.39080458879470825,0.5517241358757019,0.12709736824035645,0.08049238473176956,0.060252293944358826,0.020214783027768135,0.03945097327232361,0.046558961272239685,0.0038803196512162685,0.21147030591964722,0.1254158616065979,0.03791181370615959
6,10.0,0.4597701132297516,0.4367816150188446,0.10543004423379898,0.10882878303527832,0.16138482093811035,0.009920032694935799,0.037455588579177856,0.0340876430273056,0.0025933790020644665,0.21644210815429688,0.15573237836360931,0.04218415543437004
7,10.0,0.2988505959510803,0.41379308700561523,0.10225921124219894,0.10851583629846573,0.09001108258962631,0.007258185651153326,0.0385584831237793,0.04325832426548004,0.003093406790867448,0.18185067176818848,0.11469054222106934,0.03600841015577316
8,10.0,0.27586206793785095,0.2988505959510803,0.0734575167298317,0.07083244621753693,0.10340473800897598,0.00735318660736084,0.03727133572101593,0.04559844732284546,0.002390079665929079,0.15850576758384705,0.1112227737903595,0.03717540204524994
9,10.0,0.39080458879470825,0.3448275923728943,0.09988108277320862,0.12748587131500244,0.10988064855337143,0.00899891834706068,0.03862804174423218,0.03357088565826416,0.0027310398872941732,0.167440265417099,0.11554357409477234,0.03686842694878578
10,20.0,0.5287356376647949,0.4597700834274292,0.14400845766067505,0.16104191541671753,0.2104925811290741,0.08354223519563675,0.058141954243183136,0.13236936926841736,0.032626546919345856,0.22561150789260864,0.30217769742012024,0.07582741230726242
11,20.0,0.6206896305084229,0.5747126340866089,0.16171224415302277,0.14811168611049652,0.21052473783493042,0.09096401184797287,0.06364709138870239,0.13233643770217896,0.035116396844387054,0.2910659611225128,0.23000270128250122,0.07604566216468811
12,20.0,0.5517241358757019,0.5977011322975159,0.12577620148658752,0.16794364154338837,0.21055719256401062,0.0843915194272995,0.05298934131860733,0.10159003734588623,0.021058080717921257,0.22548115253448486,0.2944985032081604,0.07969997823238373
13,20.0,0.6206896305084229,0.4367816746234894,0.1479719877243042,0.14810505509376526,0.2105802297592163,0.08883072435855865,0.05542023479938507,0.11742538958787918,0.02456538937985897,0.26344361901283264,0.2280290126800537,0.07380262762308121
14,20.0,0.6206896305084229,0.41379314661026,0.12234113365411758,0.14811132848262787,0.21051350235939026,0.08892881125211716,0.05567770451307297,0.11738003045320511,0.024459317326545715,0.25757119059562683,0.22800558805465698,0.07468069344758987
15,20.0,0.5747126340866089,0.48275864124298096,0.1323820799589157,0.14947080612182617,0.21059860289096832,0.09299243241548538,0.05135764181613922,0.06136061251163483,0.02170172706246376,0.30641764402389526,0.24196390807628632,0.059732161462306976
