,config1_kld,config2_kld,config3_kld,config4_kld,config5_kld
Random,283.76441700756254,164.8820692320126,139.41145488749856,110.97412138756621,177.50897600799811,
PR,2118616.6982807545,33513815317.701168,3070283547808.2363,33167670302847.824,23985522891565.566,
RF,218.82974528048285,61056669322003.35,4378.430726894901,4.877422347124049e+30,2.637215828757721,
BC_det_best_loss,307052.6067836659,66409.59214543793,46755509902.12632,11942733.934125772,7685701639.516808,
BC_det_best_eucl,163562243633.1959,188894792.23065463,24186276933.772446,64062281.999604896,425135305.84596235,
BC_det_best_dtw,284185.3487732079,2574720.2351790834,67688836235.66078,4.021628025152116e+30,4492449736452.235,
BC_nondet_best_loss,70.79028536866106,18.77817550232011,22.55521414177352,2.0690143169264354,2.697148052637216,
BC_nondet_best_eucl,44.305229664649836,20.273640393860852,23.82636527894048,2.986935415016011,3.0763732038471177,
BC_nondet_best_dtw,63.65115506736817,20.583419122467447,19.551333164394396,2.5565472372505313,3.334373590000602,
GAIL_det_ppo_best_loss,3417002.479595033,28397079420870.08,3144664745.2563806,100469982622927.1,117741524152634.19,
GAIL_det_ppo_best_eucl,3417002.479595033,28397079420870.08,3144664745.2563806,100469982622927.1,117741524152634.19,
GAIL_det_ppo_best_dtw,50384013001565.56,6.1964934712115325e+31,1.6494141597248173e+31,2.467303753239932e+29,513018345023.9682,
GAIL_nondet_ppo_best_loss,39.26567949017193,48.39209798735622,31.102909440303073,26.17066471058976,25.116872034897444,
GAIL_nondet_ppo_best_eucl,37.65787937713114,23.69051825088579,37.37817569877289,62.69456790476654,88.2150146122834,
GAIL_nondet_ppo_best_dtw,37.09945635992941,18.502619468783827,46.23957553990102,76.80705220042343,88.25313751951437,
BCxGAIL_det_ppo_best_loss,1408499.2857764247,11559.95013480706,99769.11796804737,232304974.88388005,25031121.811225187,
BCxGAIL_det_ppo_best_eucl,744937.2929753764,6637.24164936389,1988.1817178774934,51188308.1234208,52078894.5334243,
BCxGAIL_det_ppo_best_dtw,744937.2929753764,6637.24164936389,1988.1817178774934,51188308.1234208,52078894.5334243,
BCxGAIL_nondet_ppo_best_loss,48.89735782992838,28.435546404893707,30.01709379159545,3.4757444980846532,5.022213725323394,
BCxGAIL_nondet_ppo_best_eucl,40.43887554682465,49.43902444616955,20.52985786548335,6.299024477225169,9.719402484094047,
BCxGAIL_nondet_ppo_best_dtw,68.90830723553607,49.65830943616448,13.345577908578125,10.984261135915283,18.77489345610025,
