,config1_kld,config2_kld,config3_kld,config4_kld,config5_kld
Random,987.1322935331557,828.6226971332834,338.6557382157345,230.35725964444526,312.9567786652526,
PR,43.003229995810116,75.04979321522883,1.1569905189739975,4.181681339653273,5.342362622754992,
RF,936.879991778779,457.9033548700052,17.1335769670647,15.034723099068987,739.2858551034276,
BC_det_best_loss,370.8882677052786,53.23670517195405,1505.5845672571538,405.9815649605535,61.20898699002275,
BC_det_best_eucl,1485.231613836615,664.7498022140057,984.7909208985187,27573.263000262927,1051423316.6290944,
BC_det_best_dtw,232.2133429982646,298.0345324767344,1547.5419873698027,545.6150892740336,1326.6660970643686,
BC_nondet_best_loss,3.50720619582947,2.2183514450304047,2.9384278101096846,2.909849622002935,1.4148761231074956,
BC_nondet_best_eucl,2.1230331027949454,2.6611071249981353,2.6078842966983298,3.5576510374331893,1.7667942961618206,
BC_nondet_best_dtw,2.241250984521993,2.855322786530053,3.4217159138702273,4.602162679725501,2.684605149278661,
GAIL_det_ppo_best_loss,3688098.035406133,13690.743874989477,729.959884641181,117.25119146263518,182.70271456444675,
GAIL_det_ppo_best_eucl,5215.865106208807,3323.7569213389847,1534.4535764944912,977.3445427034873,494.49198902533675,
GAIL_det_ppo_best_dtw,311.27783695588005,520.836455634677,682.0532695437084,152.28397035971645,205.03245564766257,
GAIL_nondet_ppo_best_loss,20.878140376222973,20.229221729779574,13.893831808572083,22.90695007807357,13.067609409538644,
GAIL_nondet_ppo_best_eucl,313.8357714055091,812.8548204548762,4794.419466367548,218.96782847252598,350.2357141064651,
GAIL_nondet_ppo_best_dtw,137.93482927760792,489.78697726141655,8840.495646802787,1683.9393649355518,6350.149144766553,
BCxGAIL_det_ppo_best_loss,427.26222490861295,65.1374593799126,6.964658106702915,38.37045823107892,341.1052275663869,
BCxGAIL_det_ppo_best_eucl,4749.613532588572,2864.8627912177412,233.22043713770861,941.8237511960226,1467.5534030421004,
BCxGAIL_det_ppo_best_dtw,5624.949661258269,107.4405013164222,35862.43118552329,746.2039227959144,935.7646821491147,
BCxGAIL_nondet_ppo_best_loss,3.906000494499776,1.6699004894106455,6.042862707048988,2.6114484665415336,0.7076297260575901,
BCxGAIL_nondet_ppo_best_eucl,5.816453647505259,2.7765308549605097,5.925751298496871,10.210659030157002,0.3144535103211308,
BCxGAIL_nondet_ppo_best_dtw,4.474558506328737,4.023816737925544,4.542691168647715,4.8543790597104195,0.7179505766475647,
