,controller config,fot safety,fot comfort,fot mean comfort,Random safety,Random comfort,Random mean comfort,Random euclidean,Random dtw
0,10.0,0.6206896305084229,0.7356321811676025,0.11784913390874863,1.1538022756576538,5.836651802062988,2.0190563201904297,5.806638717651367,17.49385643005371
1,10.0,0.3678160607814789,0.36781612038612366,0.1329105645418167,1.1671929359436035,5.2979021072387695,2.1089582443237305,5.620967388153076,13.978693008422852
2,10.0,0.3678160607814789,0.436781644821167,0.10120226442813873,1.1423614025115967,6.827253341674805,2.1699869632720947,5.9179792404174805,15.215981483459473
3,10.0,0.4367816150188446,0.39080458879470825,0.12049148976802826,1.1401803493499756,4.745971202850342,1.6990430355072021,6.373188495635986,13.903508186340332
4,10.0,0.7126436233520508,0.7586206197738647,0.12762585282325745,1.148235559463501,5.289584159851074,1.8549576997756958,5.745125770568848,11.276723861694336
5,10.0,0.3448275923728943,0.32183903455734253,0.11784911900758743,1.1610444784164429,5.615985870361328,1.9694827795028687,5.672617435455322,11.666887283325195
6,10.0,0.2298850417137146,0.27586206793785095,0.08032765984535217,1.1593290567398071,5.8783345222473145,2.0833895206451416,5.944274425506592,17.82736587524414
7,10.0,0.3218390941619873,0.2988505959510803,0.09274673461914062,1.149458885192871,6.61912727355957,2.5799686908721924,5.603183269500732,16.200286865234375
8,10.0,0.2988505959510803,0.6666666269302368,0.12551195919513702,1.1688154935836792,4.838250160217285,1.753042221069336,6.001708507537842,13.81637954711914
9,10.0,0.3448275625705719,0.4827585816383362,0.09591756016016006,1.1553908586502075,6.113102912902832,2.2777905464172363,6.223793983459473,22.804964065551758
10,20.0,0.5517241358757019,0.6666666865348816,0.16726118326187134,1.162197232246399,6.871012210845947,2.406867742538452,6.332205295562744,14.811832427978516
11,20.0,0.5287356376647949,0.459770143032074,0.14268727600574493,1.1227766275405884,6.667346000671387,2.4605586528778076,6.86106538772583,14.977045059204102
12,20.0,0.5977011919021606,0.48275864124298096,0.16911084949970245,1.113034725189209,5.319904327392578,1.9857616424560547,6.291294097900391,12.614288330078125
13,20.0,0.5747126340866089,0.5747126340866089,0.15748447179794312,1.160187840461731,5.264932632446289,2.348389148712158,6.305627822875977,13.305442810058594
14,20.0,0.5747126340866089,0.4827585816383362,0.15431363880634308,1.1665606498718262,5.528423309326172,2.080315351486206,5.969283103942871,11.513558387756348
15,20.0,0.7356321811676025,0.5517241358757019,0.15563485026359558,1.1330180168151855,5.4427947998046875,1.9608961343765259,6.610457420349121,13.820638656616211
16,20.0,0.6206896305084229,0.6436781883239746,0.15933412313461304,1.1719887256622314,5.836628437042236,2.483872890472412,6.664079189300537,12.68736743927002
17,20.0,0.6206896305084229,0.41379314661026,0.14400845766067505,1.1614879369735718,5.911267280578613,2.206132650375366,6.81264591217041,15.628500938415527
18,20.0,0.5287356376647949,0.4597700834274292,0.14268727600574493,1.1671158075332642,7.145687103271484,2.5938704013824463,6.48068904876709,16.90166473388672
19,20.0,0.5287356376647949,0.4597700834274292,0.14400845766067505,1.1283340454101562,5.590451717376709,1.9346275329589844,6.307051181793213,12.7051362991333
20,30.0,0.7126436233520508,0.5287356972694397,0.1411018669605255,1.171825647354126,6.306247711181641,1.9883736371994019,6.834486484527588,14.330690383911133
21,30.0,0.8505747318267822,0.5747126340866089,0.1643546223640442,1.1673837900161743,6.617628574371338,2.084935188293457,6.734875202178955,14.853987693786621
22,30.0,0.8275861740112305,0.9425287246704102,0.15457789599895477,1.172151803970337,6.813933372497559,2.0644571781158447,6.552185535430908,13.567900657653809
23,30.0,0.8045977354049683,0.689655065536499,0.17175321280956268,1.1588040590286255,5.894829750061035,2.1933231353759766,7.373928546905518,11.431084632873535
24,30.0,0.7816091775894165,0.689655065536499,0.1236623004078865,1.168962836265564,5.888820171356201,1.9124760627746582,6.977478981018066,9.955280303955078
25,30.0,0.919540286064148,0.7586206197738647,0.21086008846759796,1.1663599014282227,6.786379814147949,2.063922643661499,7.9212470054626465,13.326635360717773
26,30.0,0.7816091775894165,0.6206896305084229,0.15352094173431396,1.1243090629577637,5.196362495422363,1.713516354560852,6.245518684387207,9.644904136657715
27,30.0,0.6666666269302368,0.5517241358757019,0.15880565345287323,1.153298020362854,6.336701393127441,1.8273643255233765,6.771656513214111,9.35612964630127
28,30.0,0.7816091775894165,0.5977011919021606,0.17360283434391022,1.138617992401123,5.1578569412231445,1.7756133079528809,6.710238456726074,13.642361640930176
29,30.0,0.919540286064148,0.6206896901130676,0.14453692734241486,1.1593502759933472,6.118223190307617,2.343818426132202,7.478950500488281,18.93401336669922
30,40.0,0.8045977354049683,0.9655171632766724,0.16144800186157227,1.1629067659378052,6.214638710021973,2.1672472953796387,8.433209419250488,19.047088623046875
31,40.0,0.919540286064148,0.9195401668548584,0.18522924184799194,1.1490771770477295,7.102466583251953,2.704474925994873,7.679860591888428,17.33565330505371
32,40.0,0.8275861740112305,0.7356321811676025,0.17465978860855103,1.1715917587280273,5.467726707458496,2.0781705379486084,7.5269646644592285,14.516743659973145
33,40.0,0.8275861740112305,0.6896551847457886,0.16858236491680145,1.1193407773971558,5.969766616821289,1.9986627101898193,7.240873336791992,13.508431434631348
34,40.0,0.919540286064148,0.919540286064148,0.18628618121147156,1.0500816106796265,5.339015007019043,2.0944747924804688,7.591655254364014,11.949017524719238
35,40.0,0.919540286064148,0.6666666269302368,0.1815299093723297,1.171953558921814,5.612842559814453,1.785109281539917,9.068373680114746,14.709630966186523
36,40.0,0.8275861740112305,0.6896551251411438,0.18496498465538025,1.110872745513916,6.084670066833496,2.0218074321746826,8.150858879089355,17.315683364868164
37,40.0,0.7816091775894165,0.4597701132297516,0.14163032174110413,1.1488043069839478,6.863366603851318,2.2730462551116943,7.326900959014893,15.134245872497559
38,40.0,0.8045977354049683,0.5287356972694397,0.16276918351650238,1.1303293704986572,5.023647308349609,2.128392457962036,7.491094589233398,12.314245223999023
39,40.0,0.9425287246704102,1.3333332538604736,0.23728366196155548,1.0989738702774048,6.630457878112793,2.571425676345825,7.69087028503418,16.474172592163086
40,50.0,0.9425287246704102,0.9885056018829346,0.2721627652645111,1.1703819036483765,6.757358551025391,2.0439512729644775,8.23049545288086,13.395417213439941
41,50.0,0.8505747318267822,1.1494252681732178,0.1889285147190094,1.1184297800064087,5.897002696990967,2.0824368000030518,8.59438705444336,12.839258193969727
42,50.0,0.8275861740112305,0.9425287246704102,0.20029067993164062,1.1519887447357178,5.364004135131836,2.056040048599243,8.40108871459961,14.22409725189209
43,50.0,0.919540286064148,1.402298927307129,0.2142951488494873,1.1427927017211914,5.895354747772217,1.971779465675354,7.846520900726318,15.60374641418457
