,controller config,fot safety,fot comfort,fot mean comfort,BCxGAIL_nondet_ppo best_loss safety,BCxGAIL_nondet_ppo best_loss comfort,BCxGAIL_nondet_ppo best_loss mean comfort,BCxGAIL_nondet_ppo best_loss euclidean,BCxGAIL_nondet_ppo best_loss dtw,BCxGAIL_nondet_ppo best_eucl safety,BCxGAIL_nondet_ppo best_eucl comfort,BCxGAIL_nondet_ppo best_eucl mean comfort,BCxGAIL_nondet_ppo best_eucl euclidean,BCxGAIL_nondet_ppo best_eucl dtw,BCxGAIL_nondet_ppo best_dtw safety,BCxGAIL_nondet_ppo best_dtw comfort,BCxGAIL_nondet_ppo best_dtw mean comfort,BCxGAIL_nondet_ppo best_dtw euclidean,BCxGAIL_nondet_ppo best_dtw dtw
0,10.0,0.6206896305084229,0.7356321811676025,0.11784913390874863,1.0882619619369507,4.1390380859375,1.0177311897277832,3.9332568645477295,-4.396218299865723,0.2704811096191406,0.5551753044128418,0.17761197686195374,2.7659008502960205,-12.564210891723633,0.43475204706192017,0.6703912019729614,0.20183540880680084,2.5605666637420654,-12.05014419555664
1,10.0,0.3678160607814789,0.36781612038612366,0.1329105645418167,0.8520368337631226,4.617607116699219,1.3286569118499756,4.00248384475708,-2.6640679836273193,0.28335660696029663,0.7453691959381104,0.20026709139347076,2.3245651721954346,-12.989710807800293,0.2718929052352905,0.6707506775856018,0.20412640273571014,1.422824740409851,-13.232112884521484
2,10.0,0.3678160607814789,0.436781644821167,0.10120226442813873,1.2320226430892944,5.92534875869751,1.1234012842178345,4.146880626678467,-0.9803498387336731,0.30302536487579346,0.5168382525444031,0.1555141806602478,1.8983352184295654,-13.52798843383789,0.3389188349246979,0.5346179008483887,0.1888216882944107,2.0087509155273438,-13.339631080627441
3,10.0,0.4367816150188446,0.39080458879470825,0.12049148976802826,0.9881166219711304,4.9281158447265625,1.1346784830093384,3.941011428833008,-1.6779025793075562,0.326337993144989,0.6074572801589966,0.1712152063846588,2.3387978076934814,-12.712956428527832,0.33432143926620483,0.5883443355560303,0.2177751660346985,2.700885772705078,-12.595361709594727
4,10.0,0.7126436233520508,0.7586206197738647,0.12762585282325745,0.9738390445709229,3.3830411434173584,1.3823598623275757,3.86291766166687,-2.8468072414398193,0.32859373092651367,0.6452959775924683,0.17557324469089508,2.4215340614318848,-12.38960075378418,0.3392259478569031,0.5396914482116699,0.18941549956798553,2.1561412811279297,-12.171195983886719
5,10.0,0.3448275923728943,0.32183903455734253,0.11784911900758743,0.8341206312179565,3.1407735347747803,1.2216260433197021,3.906752824783325,-3.0349767208099365,0.31818148493766785,0.5586389303207397,0.14627085626125336,1.473645806312561,-13.549769401550293,0.3199877142906189,0.6358545422554016,0.2174869328737259,0.9686147570610046,-13.540538787841797
6,10.0,0.2298850417137146,0.27586206793785095,0.08032765984535217,1.185276985168457,3.578868865966797,1.198849081993103,3.8052685260772705,-3.5569512844085693,0.3051709532737732,0.5946180820465088,0.17148827016353607,1.7963963747024536,-13.565081596374512,0.30822309851646423,0.5410715341567993,0.17478631436824799,1.4809421300888062,-13.644628524780273
7,10.0,0.3218390941619873,0.2988505959510803,0.09274673461914062,0.8448920249938965,3.4289026260375977,1.1199723482131958,3.4536046981811523,-4.954058647155762,0.28271484375,0.6041457653045654,0.1713670790195465,1.9406954050064087,-13.592948913574219,0.2760394513607025,0.5668245553970337,0.2003711611032486,1.742387056350708,-13.87853717803955
8,10.0,0.2988505959510803,0.6666666269302368,0.12551195919513702,1.1456835269927979,4.984793663024902,1.1642192602157593,4.426873683929443,-0.39159926772117615,0.27261319756507874,0.6305414438247681,0.15838764607906342,1.5231387615203857,-13.452667236328125,0.2973085641860962,0.6075114607810974,0.20732101798057556,1.9827316999435425,-12.974989891052246
9,10.0,0.3448275625705719,0.4827585816383362,0.09591756016016006,0.735914945602417,3.6846096515655518,1.0738226175308228,3.8280107975006104,-4.195988655090332,0.3338816165924072,0.6122124195098877,0.18888045847415924,1.7965385913848877,-13.388236045837402,0.3289526700973511,0.6158488988876343,0.22755098342895508,1.5045322179794312,-13.529964447021484
