,controller config,fot safety,fot comfort,fot mean comfort,Random safety,Random comfort,Random mean comfort
0,10.0,0.3218390643596649,0.34482765197753906,0.09486061334609985,1.1646472215652466,5.69423770904541,1.9920454025268555
1,10.0,0.27586206793785095,0.5977011919021606,0.11705642193555832,1.1666189432144165,5.689394950866699,1.9594221115112305
2,10.0,0.41379308700561523,0.5287356376647949,0.11705642193555832,1.1587539911270142,5.498989105224609,2.2937541007995605
3,10.0,0.3218390643596649,0.36781609058380127,0.08429118990898132,1.1523046493530273,6.082087516784668,1.6941144466400146
4,10.0,0.39080461859703064,0.36781615018844604,0.11890606582164764,1.1573798656463623,5.953099250793457,1.7595117092132568
5,10.0,0.3218390941619873,0.6436781883239746,0.11732064932584763,1.1408063173294067,5.910149574279785,2.1443588733673096
6,10.0,0.39080461859703064,0.39080455899238586,0.1075439304113388,1.1468192338943481,5.848137378692627,1.831328272819519
7,10.0,0.3218390941619873,0.2988505959510803,0.08323424309492111,1.1391446590423584,4.743732929229736,2.019604206085205
8,10.0,0.3448275923728943,0.5057470798492432,0.10648699104785919,1.166957139968872,6.685061931610107,2.224116802215576
9,10.0,0.3448275923728943,0.2758620083332062,0.08904743194580078,1.1668392419815063,5.00743293762207,2.183225393295288
10,20.0,0.7816091775894165,0.4597701132297516,0.14295153319835663,1.1398260593414307,5.479304313659668,1.9330518245697021
11,20.0,0.5057470798492432,0.5747126340866089,0.13555291295051575,1.1387426853179932,6.955171585083008,2.200869560241699
12,20.0,0.5287356376647949,0.5287356376647949,0.11996299773454666,1.1688776016235352,5.441492080688477,1.872084379196167
13,20.0,0.5977011919021606,0.459770143032074,0.13793103396892548,1.1709046363830566,6.888946533203125,2.3297924995422363
14,20.0,0.7126436233520508,0.5747126340866089,0.1574844866991043,1.1556400060653687,6.8587799072265625,2.6923561096191406
15,20.0,0.5287356376647949,0.4137931168079376,0.12683314085006714,1.1294554471969604,6.2389349937438965,2.1573398113250732
16,20.0,0.6436781883239746,0.48275864124298096,0.15114282071590424,1.1379494667053223,5.557533264160156,1.944718599319458
17,20.0,0.6436781883239746,0.9195401668548584,0.163826122879982,1.1708852052688599,6.431206226348877,1.8408143520355225
18,20.0,0.7126436233520508,0.5057471990585327,0.14612235128879547,1.1572307348251343,5.444953441619873,1.847368597984314
19,20.0,0.5287356376647949,0.6666666269302368,0.1226053535938263,1.1399933099746704,5.817648887634277,2.185692071914673
20,30.0,0.6666666269302368,0.48275861144065857,0.14929316937923431,1.1563315391540527,6.363024711608887,2.0062124729156494
21,30.0,0.8275861740112305,0.45977017283439636,0.1307966709136963,1.1460392475128174,6.454860687255859,1.7866477966308594
22,30.0,0.9655172824859619,0.8505746722221375,0.17545248568058014,1.1644514799118042,6.74706506729126,2.4391939640045166
23,30.0,0.8045977354049683,1.2643678188323975,0.15986260771751404,1.1689934730529785,5.027788162231445,1.929547667503357
24,30.0,0.8045977354049683,0.873563289642334,0.1569560021162033,1.0985790491104126,5.281446933746338,2.0405213832855225
25,30.0,0.8045977354049683,0.5517240762710571,0.16673272848129272,1.1543062925338745,5.5582499504089355,1.8465849161148071
26,30.0,0.7126436233520508,0.5057471990585327,0.15193551778793335,1.1666330099105835,6.811089515686035,2.569481611251831
27,30.0,0.6896551847457886,0.4597701132297516,0.13370326161384583,1.1613415479660034,6.253349304199219,1.9064688682556152
28,30.0,0.7816091775894165,0.7586206197738647,0.16990356147289276,1.1594996452331543,6.6346755027771,2.2039871215820312
29,30.0,1.0114942789077759,0.8735631704330444,0.18443652987480164,1.1294208765029907,7.176699638366699,1.9978511333465576
30,40.0,0.919540286064148,0.4827585518360138,0.12709738314151764,1.1288352012634277,6.498288154602051,2.4363930225372314
31,40.0,0.8735631704330444,0.7126437425613403,0.15906988084316254,1.168204665184021,6.485587120056152,2.3914780616760254
32,40.0,0.9885057210922241,0.8045976758003235,0.19104240834712982,1.1397850513458252,5.967987060546875,2.3241257667541504
33,40.0,0.8275861740112305,0.9195401668548584,0.18628618121147156,1.112958550453186,5.434065818786621,1.8136909008026123
34,40.0,0.9425287246704102,1.1494252681732178,0.1823226362466812,1.1720672845840454,6.15097713470459,2.4268064498901367
35,40.0,0.9655172824859619,0.8275861740112305,0.1976483017206192,1.1665616035461426,6.0334553718566895,2.266955614089966
36,40.0,0.7816091775894165,0.7126436233520508,0.17598097026348114,1.1388392448425293,6.367612838745117,2.7160956859588623
37,40.0,0.7586207389831543,0.5517240762710571,0.12868277728557587,1.1657596826553345,5.355989456176758,2.212270736694336
38,40.0,0.7816091775894165,0.9425287246704102,0.20398996770381927,1.168907880783081,5.542420864105225,1.7239500284194946
39,40.0,0.9425287246704102,1.218390941619873,0.25260934233665466,1.158941626548767,6.012080192565918,2.1704699993133545
40,50.0,0.8275861740112305,0.9425287246704102,0.1640903651714325,1.1660221815109253,6.71872615814209,2.0063741207122803
41,50.0,0.9425287246704102,1.1494252681732178,0.20240454375743866,1.166694164276123,5.552743911743164,2.153256893157959
42,50.0,0.8505747318267822,1.1264368295669556,0.20372571051120758,1.0993800163269043,6.157583713531494,2.1397006511688232
43,50.0,0.9655172824859619,1.3793103694915771,0.25974369049072266,1.1617639064788818,5.847441673278809,1.903739333152771
