,controller config,fot safety,fot comfort,fot mean comfort,PR safety,PR comfort,PR mean comfort
0,10.0,0.3218390643596649,0.34482765197753906,0.09486061334609985,0.23589902388083317,0.08877652207709014,0.02312898810286035
1,10.0,0.27586206793785095,0.5977011919021606,0.11705642193555832,0.22896176312393732,0.07453878933585556,0.02146204909991621
2,10.0,0.41379308700561523,0.5287356376647949,0.11705642193555832,0.17020107573627408,0.13589007648371226,0.021722418440612325
3,10.0,0.3218390643596649,0.36781609058380127,0.08429118990898132,0.15842296699697506,0.07165633967265256,0.023919182312712915
4,10.0,0.39080461859703064,0.36781615018844604,0.11890606582164764,0.16246703843778357,0.07664908297748085,0.0204601823923868
5,10.0,0.3218390941619873,0.6436781883239746,0.11732064932584763,0.16668040075822532,0.07536326281756306,0.02075793686066703
6,10.0,0.39080461859703064,0.39080455899238586,0.1075439304113388,0.19605083011683097,0.07502586053560056,0.02077530349855102
7,10.0,0.3218390941619873,0.2988505959510803,0.08323424309492111,0.1899407531824634,0.07633826195815552,0.022264442039302237
8,10.0,0.3448275923728943,0.5057470798492432,0.10648699104785919,0.2267449950679925,0.09096440263649688,0.02037393857579985
9,10.0,0.3448275923728943,0.2758620083332062,0.08904743194580078,0.1641863206931286,0.07674855037177197,0.020666517671701863
10,20.0,0.7816091775894165,0.4597701132297516,0.14295153319835663,0.3995825914928418,0.19192891056169692,0.04666699909139103
11,20.0,0.5057470798492432,0.5747126340866089,0.13555291295051575,0.3731078242619308,0.16676510175447606,0.04153351895938899
12,20.0,0.5287356376647949,0.5287356376647949,0.11996299773454666,0.3090587756674861,0.1427919948308904,0.046242331610337035
13,20.0,0.5977011919021606,0.459770143032074,0.13793103396892548,0.3554245399487199,0.1656916867379873,0.04473242221155375
14,20.0,0.7126436233520508,0.5747126340866089,0.1574844866991043,0.413072259134297,0.1754775834733094,0.04330986983878772
15,20.0,0.5287356376647949,0.4137931168079376,0.12683314085006714,0.37893005174884103,0.1961030589590525,0.04458516872719879
16,20.0,0.6436781883239746,0.48275864124298096,0.15114282071590424,0.45133399718136963,0.23336039887365512,0.047301823058995475
17,20.0,0.6436781883239746,0.9195401668548584,0.163826122879982,0.3373737265711775,0.16458665903305408,0.04524636545341484
18,20.0,0.7126436233520508,0.5057471990585327,0.14612235128879547,0.39969518413483035,0.1571815888301688,0.04552669299889528
19,20.0,0.5287356376647949,0.6666666269302368,0.1226053535938263,0.3884975438574748,0.13572334474497877,0.044320787132828394
20,30.0,0.6666666269302368,0.48275861144065857,0.14929316937923431,0.6436730208827198,0.33602712096209353,0.07675527358587704
21,30.0,0.8275861740112305,0.45977017283439636,0.1307966709136963,0.5425753723464817,0.24688921934126143,0.06886888004132337
22,30.0,0.9655172824859619,0.8505746722221375,0.17545248568058014,0.6332202264149684,0.2670130165885753,0.06881449961473304
23,30.0,0.8045977354049683,1.2643678188323975,0.15986260771751404,0.6445418866886077,0.30297609675393106,0.07715129514195544
24,30.0,0.8045977354049683,0.873563289642334,0.1569560021162033,0.7406237859031527,0.33343550761513807,0.0744221077761853
25,30.0,0.8045977354049683,0.5517240762710571,0.16673272848129272,0.6131815519514623,0.3467938575055619,0.073235467149584
