,controller config,fot safety,fot comfort,fot mean comfort,GAIL_det_ppo best_loss safety,GAIL_det_ppo best_loss comfort,GAIL_det_ppo best_loss mean comfort,GAIL_det_ppo best_eucl safety,GAIL_det_ppo best_eucl comfort,GAIL_det_ppo best_eucl mean comfort,GAIL_det_ppo best_dtw safety,GAIL_det_ppo best_dtw comfort,GAIL_det_ppo best_dtw mean comfort
0,10.0,0.3218390643596649,0.34482765197753906,0.09486061334609985,0.28455105423927307,0.10092829167842865,0.03857004642486572,0.25703462958335876,0.09557348489761353,0.00923480000346899,0.28993940353393555,0.09972865879535675,0.03756047040224075
1,10.0,0.27586206793785095,0.5977011919021606,0.11705642193555832,0.26559844613075256,0.08884505927562714,0.03780001774430275,0.22926363348960876,0.07525401562452316,0.008157116360962391,0.26884663105010986,0.08725116401910782,0.03680888190865517
2,10.0,0.41379308700561523,0.5287356376647949,0.11705642193555832,0.24187436699867249,0.08656301349401474,0.03767653554677963,0.15794745087623596,0.062082439661026,0.005518170073628426,0.24267438054084778,0.08451805263757706,0.036757584661245346
3,10.0,0.3218390643596649,0.36781609058380127,0.08429118990898132,0.24456778168678284,0.11341896653175354,0.037737369537353516,0.10312677919864655,0.041338734328746796,0.0027783620171248913,0.24506014585494995,0.11232315003871918,0.03691915422677994
4,10.0,0.39080461859703064,0.36781615018844604,0.11890606582164764,0.23589186370372772,0.0973331481218338,0.038738567382097244,0.19723892211914062,0.10048389434814453,0.009004761464893818,0.23565055429935455,0.09489361941814423,0.037764281034469604
5,10.0,0.3218390941619873,0.6436781883239746,0.11732064932584763,0.26746922731399536,0.08631035685539246,0.0378040075302124,0.24038563668727875,0.06215454638004303,0.008403772488236427,0.2702843248844147,0.084339939057827,0.036798663437366486
6,10.0,0.39080461859703064,0.39080455899238586,0.1075439304113388,0.2399594783782959,0.13484588265419006,0.04012196138501167,0.11244883388280869,0.07253552228212357,0.0024508428759872913,0.23600855469703674,0.1387230008840561,0.041285037994384766
7,10.0,0.3218390941619873,0.2988505959510803,0.08323424309492111,0.24435091018676758,0.17812979221343994,0.04237852990627289,0.07970109581947327,0.06627439707517624,0.0020538491662591696,0.24479706585407257,0.1782844364643097,0.04155346751213074
8,10.0,0.3448275923728943,0.5057470798492432,0.10648699104785919,0.2436726689338684,0.10594114661216736,0.038597747683525085,0.22939960658550262,0.040648043155670166,0.00471775745972991,0.24438676238059998,0.10555703938007355,0.03761521354317665
9,10.0,0.3448275923728943,0.2758620083332062,0.08904743194580078,0.23577481508255005,0.16479994356632233,0.04288538917899132,0.08784570544958115,0.042271628975868225,0.0011213297257199883,0.24456609785556793,0.12351558357477188,0.038541872054338455
