,controller config,fot safety,fot comfort,fot mean comfort,RF safety,RF comfort,RF mean comfort,RF euclidean,RF dtw
0,10.0,0.4367816150188446,0.6206896901130676,0.11864183098077774,0.2650574688150966,0.22850573573261507,0.066106487760513,1.6860966751630397,-13.607294084433134
1,10.0,0.3218390643596649,0.436781644821167,0.09565332531929016,0.2285057483703411,0.22850573573261507,0.06667195021121325,1.2163126803673965,-14.055079363565158
2,10.0,0.2988505959510803,0.41379308700561523,0.1070154532790184,0.2271264374718583,0.22850573573261507,0.07006209540512713,1.0335653531177438,-13.8364476751514
3,10.0,0.48275861144065857,0.6436781883239746,0.13291054964065552,0.2271264374718583,0.22850573573261507,0.06923503690367115,2.043051139015501,-12.621710360399485
4,10.0,0.27586206793785095,0.4137931168079376,0.09750298410654068,0.2271264374718583,0.22850573573261507,0.0705218647968495,1.2488726982476996,-14.204399025445358
5,10.0,0.4597701132297516,0.3448275923728943,0.12868277728557587,0.3057471249535167,0.21839079879224302,0.07026555708470358,2.2859406771430133,-11.942299718456702
6,10.0,0.36781609058380127,0.4597701132297516,0.10807240009307861,0.2781609166696155,0.22850573573261507,0.06768925940939065,1.6201846768013732,-13.206145196524501
7,10.0,0.29885056614875793,0.4597700834274292,0.11124323308467865,0.2271264374718583,0.22850573573261507,0.06942528678939261,1.397593134165705,-14.0164457493177
8,10.0,0.27586206793785095,0.3678160309791565,0.10410885512828827,0.22758620773409965,0.22850573573261507,0.0686907120190304,1.5381521418586321,-13.977185501536582
9,10.0,0.48275861144065857,0.36781615018844604,0.12683314085006714,0.26505746702695726,0.22850573573261507,0.06545382467323338,1.2853622612089604,-13.139955327681895
10,20.0,0.7126436233520508,0.8965516686439514,0.1469150334596634,0.31540230463291047,0.22022988189011813,0.07259611420547483,3.4168012766955598,-6.836519267649031
11,20.0,0.6206896305084229,0.5977011919021606,0.1651473194360733,0.32459770034099455,0.3133333255350591,0.07400449062943802,3.071568288273547,-8.238640747845867
12,20.0,0.7126436233520508,0.5287357568740845,0.15404942631721497,0.4211494222373283,0.2560919581726194,0.0746782925061282,3.389277462520884,-6.590704411569839
13,20.0,0.5747126340866089,0.436781644821167,0.12207689881324768,0.2882758631647146,0.22850573573261507,0.06782930226718216,2.818510473372256,-10.425157739000579
14,20.0,0.5977011919021606,0.390804648399353,0.1305324286222458,0.24574712554956313,0.21011493418365712,0.07037653459000519,2.8125637896387974,-8.259538505654318
15,20.0,0.919540286064148,0.5977012515068054,0.15299247205257416,0.27310344825530886,0.22850573573261507,0.07553705905532015,3.6292569579600147,-4.746700645627333
16,20.0,0.5977011919021606,0.4597700834274292,0.1321178525686264,0.3731034467459238,0.22850573573261507,0.06982164031087323,2.850903241032709,-9.115720796097582
17,20.0,0.6896551847457886,0.4597701132297516,0.1725459098815918,0.4255172375307,0.23287355203181503,0.06866164535284043,3.6025334649012057,-7.099687035800434
18,20.0,0.7586207389831543,0.5747125744819641,0.1635618954896927,0.48781608791058423,0.2972413746267557,0.07328312872127556,3.4568844365915345,-6.098359278199891
19,20.0,0.5517240762710571,0.6896551847457886,0.14163033664226532,0.2664367816687143,0.25931032918393615,0.07420795246744635,2.1635984716376497,-11.04726395087546
20,30.0,0.7126436233520508,0.6896551847457886,0.13845950365066528,0.6751724029615008,0.41402300935238595,0.12516844855685685,5.6021218767757315,-3.904674880409977
21,30.0,0.8045977354049683,0.5057471990585327,0.15061435103416443,0.6080459792449557,0.4266666962578893,0.13203064943738715,4.5371894541781215,-5.9772260167936215
22,30.0,0.7586207389831543,0.6436781883239746,0.1474435180425644,0.6450574661328876,0.32551725521683716,0.1264394209157119,3.683686615839012,-9.280875925769143
23,30.0,0.9885057210922241,0.6206896901130676,0.18390806019306183,0.6172413880660617,0.3577011602371932,0.12974765241360187,7.777514940698023,-6.727375915057745
24,30.0,0.7356321811676025,0.8275861740112305,0.1572202444076538,0.6080459792449557,0.41080461576581007,0.134646584072161,3.044179239102606,-8.92450519914525
25,30.0,0.7356321811676025,0.5057470798492432,0.14427268505096436,0.6103448326423251,0.4064368110895159,0.13056414134457883,6.815799918947961,-7.036106396233424
26,30.0,0.8045977354049683,0.5517240762710571,0.1408376395702362,0.6080459792449557,0.37724136076867576,0.12795613449366616,5.692865182493606,-4.751979879686742
27,30.0,1.080459713935852,0.5057471990585327,0.15378516912460327,0.6080459792449557,0.4903448730707166,0.13437970650264588,7.092490597495976,-2.951616182420736
28,30.0,0.8735631704330444,0.8965517282485962,0.15008588135242462,0.6691953964993871,0.4388505623117089,0.12458712903333123,5.9340813228624345,-6.599649084108581
29,30.0,0.8505747318267822,0.5287356972694397,0.13819526135921478,0.5710344750716769,0.48666671432554715,0.1622169411794721,6.963870099024564,-5.967658119532339
30,40.0,0.8045977354049683,1.126436710357666,0.17862333357334137,0.7075861997439945,0.394252864718437,0.09445369314059786,7.301886877380888,-6.161983146525026
31,40.0,0.919540286064148,0.7126436829566956,0.18258686363697052,0.7245976931884373,0.4080459657311437,0.09296868960062663,7.3009251213739805,-1.2277216006048133
32,40.0,0.8045977354049683,1.0574712753295898,0.16250494122505188,0.7432184024617589,0.41954022169113175,0.09992337091815195,3.154648456217376,-9.28745231232659
33,40.0,0.8045977354049683,0.5287356376647949,0.14215880632400513,0.7043678129746997,0.394252864718437,0.09831681801669898,2.789854997094568,-8.633154703510874
34,40.0,0.8275861740112305,0.7586206197738647,0.14612233638763428,0.6868965519502246,0.3891953941062091,0.10377064322688798,5.694615775703989,-4.4169972252885445
35,40.0,0.8045977354049683,0.5747125148773193,0.16329766809940338,0.7234482736423099,0.6177011421322822,0.10659267924854467,4.039406716941013,-8.102850574176083
36,40.0,0.8735631704330444,0.9655172228813171,0.18417228758335114,0.6979310287072742,0.394252864718437,0.0981107143274155,5.894890637685842,-8.344742072220706
37,40.0,1.034482717514038,0.7126436233520508,0.1738670915365219,0.7163218338325107,0.394252864718437,0.09358435667366133,6.2634567199814315,-1.2448928816628586
38,40.0,0.9425287246704102,0.9885057210922241,0.16197648644447327,0.7609195454881108,0.4018390766903757,0.101902495746383,8.359470203036077,-3.0651217800794774
39,40.0,0.8965517282485962,1.0574712753295898,0.1968555599451065,0.6999999977185809,0.40896547865122546,0.10028537327744837,7.089279127061187,-3.4433145757005463
40,50.0,1.080459713935852,1.563218593597412,0.30175715684890747,0.8121839099094784,0.6089655164256693,0.14727968904735714,9.8993747225519,4.311176213880339
41,50.0,0.8505747318267822,1.4482758045196533,0.24388954043388367,0.898850588397733,0.7250574788823725,0.15775663462606657,6.969776503559575,-8.309046708418249
